location_name,sex_name,age_name,measure_name,year,rate,population,population_source,reported_count,reconstructed_count,absolute_error,relative_error_pct
China,Female,50-54 years,Prevalence,2006,512.27623312657,42695317.57540205,official_GBD_2023,218717.9645966988,218717.96459669602,-2.764863893389702e-09,-1.2641229075480493e-12
China,Female,50-54 years,Prevalence,2007,512.9775486053001,43066606.42105442,official_GBD_2023,220922.0218862209,220922.02188621773,-3.1723175197839737e-09,-1.4359444534767922e-12
China,Female,50-54 years,Prevalence,2008,513.65007012178,42098948.572445735,official_GBD_2023,216241.2788629002,216241.27886289963,-5.529727786779404e-10,-2.5572026838989073e-13
China,Female,50-54 years,Prevalence,2009,514.23488122475,40350241.5591772,official_GBD_2023,207495.01675573847,207495.01675573457,-3.899913281202316e-09,-1.8795214179978423e-12
China,Female,50-54 years,Prevalence,2010,514.52991649973,38709790.48280417,official_GBD_2023,199173.4526483964,199173.45264839276,-3.637978807091713e-09,-1.8265380042961278e-12
China,Female,50-54 years,Prevalence,2011,514.66346431078,38187899.75859446,official_GBD_2023,196539.16784511253,196539.16784511023,-2.2992026060819626e-09,-1.1698444800040596e-12
China,Female,50-54 years,Prevalence,2012,514.97140635672,39431161.31720931,official_GBD_2023,203059.2059780228,203059.20597801975,-3.055902197957039e-09,-1.5049316199373797e-12
China,Female,50-54 years,Prevalence,2013,515.5632756397499,42795903.69014816,official_GBD_2023,220639.9629045633,220639.96290456047,-2.8230715543031693e-09,-1.2794923989015874e-12
China,Female,50-54 years,Prevalence,2014,516.12416028666,47288549.76072033,official_GBD_2023,244067.6303642612,244067.63036425711,-4.0745362639427185e-09,-1.669429189713374e-12
China,Female,50-54 years,Prevalence,2015,516.43495914727,51963397.4147462,official_GBD_2023,268357.1502103796,268357.1502103781,-1.5133991837501526e-09,-5.63949640456279e-13
China,Female,50-54 years,Prevalence,2016,516.4958244420101,56068991.23346053,official_GBD_2023,289593.9985275843,289593.99852758035,-3.958120942115784e-09,-1.366782793234842e-12
China,Female,50-54 years,Prevalence,2017,516.35950297945,59047571.87763488,official_GBD_2023,304897.7486687895,304897.74866878893,-5.820766091346741e-10,-1.9090879210360587e-13
China,Female,50-54 years,Prevalence,2018,516.01271814863,60455697.58094282,official_GBD_2023,311959.0883631443,311959.0883631386,-5.704350769519806e-09,-1.8285573276453172e-12
China,Female,50-54 years,Prevalence,2019,515.56790070515,60778274.49904395,official_GBD_2023,313353.2739195374,313353.2739195344,-2.9685907065868378e-09,-9.473622756368935e-13
China,Female,50-54 years,Prevalence,2020,515.10792008229,60444471.30611511,official_GBD_2023,311354.2589496671,311354.2589496661,-9.89530235528946e-10,-3.1781490282710773e-13
China,Female,50-54 years,Prevalence,2021,514.0722264167,59740158.77048802,official_GBD_2023,307107.56425632385,307107.56425631925,-4.598405212163925e-09,-1.497327238845188e-12
China,Female,50-54 years,Prevalence,2022,513.23840409146,58995761.50951007,official_GBD_2023,302788.90485301364,302788.9048530133,-3.4924596548080444e-10,-1.153430524973638e-13
China,Female,50-54 years,Prevalence,2023,514.5541761887999,58299142.27256193,official_GBD_2023,299980.6712457208,299980.67124571744,-3.3760443329811096e-09,-1.1254206209225117e-12
