location_name,sex_name,measure_name,year,reconstructed_all_age_count,reported_all_age_count,reported_all_age_lower,reported_all_age_upper,absolute_error,relative_error_pct,within_tolerance,tolerance_pct
China,Female,Incidence,2022,132840.55660755973,132840.55660759084,112049.04590327492,154498.17926648783,-3.111199475824833e-08,-2.3420554349341316e-11,True,0.0001
China,Female,Incidence,2023,132520.0933376089,132520.0933376334,111394.64425027698,155088.57310082295,-2.450542524456978e-08,-1.8491856312034955e-11,True,0.0001
China,Female,Prevalence,1990,1544461.786892054,1544461.786892078,1278400.1736376148,1844258.356006604,-2.3981556296348572e-08,-1.5527452022368701e-12,True,0.0001
China,Female,Prevalence,1991,1584088.1987934334,1584088.1987934548,1312980.2827341373,1888903.8978785127,-2.1420419216156006e-08,-1.352223899683818e-12,True,0.0001
China,Female,Prevalence,1992,1621607.6126713878,1621607.6126714146,1346170.8570183795,1931045.3760738308,-2.6775524020195007e-08,-1.6511715788066244e-12,True,0.0001
China,Female,Prevalence,1993,1657551.8976533734,1657551.8976533946,1377249.167390725,1971706.3558584296,-2.1187588572502136e-08,-1.2782458638246877e-12,True,0.0001
China,Female,Prevalence,1994,1691855.3815317822,1691855.381531801,1407396.128517717,2011716.8960249235,-1.885928213596344e-08,-1.1147100598449674e-12,True,0.0001
China,Female,Prevalence,1995,1724187.0315281348,1724187.0315281523,1435704.0279784775,2054638.687811136,-1.7462298274040222e-08,-1.0127844575285625e-12,True,0.0001
China,Female,Prevalence,1996,1755577.8576156728,1755577.8576156958,1464789.602293118,2090121.1601363868,-2.3050233721733093e-08,-1.312971317207106e-12,True,0.0001
China,Female,Prevalence,1997,1787128.7488486976,1787128.748848715,1489492.0487848667,2127536.904330864,-1.7462298274040222e-08,-9.771147313974774e-13,True,0.0001
China,Female,Prevalence,1998,1819284.942244394,1819284.942244416,1514736.477427798,2168670.33484579,-2.2118911147117615e-08,-1.215802463567359e-12,True,0.0001
China,Female,Prevalence,1999,1851727.4209071656,1851727.4209071973,1540904.5401092195,2210433.61277591,-3.166496753692627e-08,-1.710023148083695e-12,True,0.0001
China,Female,Prevalence,2000,1883669.7358182743,1883669.7358182983,1569189.8056209432,2252248.477626507,-2.3981556296348572e-08,-1.2731295640809653e-12,True,0.0001
China,Female,Prevalence,2001,1915012.4219496583,1915012.421949681,1597666.7605933603,2286817.06005088,-2.2584572434425354e-08,-1.1793433909651574e-12,True,0.0001
China,Female,Prevalence,2002,1946702.5577661186,1946702.5577661523,1628920.915764094,2326744.9817656856,-3.3760443329811096e-08,-1.7342373746378243e-12,True,0.0001
China,Female,Prevalence,2003,1980028.1851477406,1980028.185147772,1661918.6793829205,2363777.0098565067,-3.14321368932724e-08,-1.5874590639186572e-12,True,0.0001
China,Female,Prevalence,2004,2015339.912735853,2015339.912735884,1696076.017357759,2403761.728324064,-3.096647560596466e-08,-1.5365385963069001e-12,True,0.0001
China,Female,Prevalence,2005,2052254.5877217639,2052254.5877217925,1729556.403646627,2448256.7791608577,-2.8638169169425964e-08,-1.3954491485004886e-12,True,0.0001
China,Female,Prevalence,2006,2090077.6676479904,2090077.6676480176,1761772.740676397,2488381.146252812,-2.7241185307502747e-08,-1.3033575607818195e-12,True,0.0001
China,Female,Prevalence,2007,2128448.248025334,2128448.248025364,1794586.2209337049,2526818.342516453,-2.9802322387695312e-08,-1.4001901345425698e-12,True,0.0001
China,Female,Prevalence,2008,2167379.331665764,2167379.331665789,1826953.8980823096,2566823.182690114,-2.468004822731018e-08,-1.1387046036072406e-12,True,0.0001
China,Female,Prevalence,2009,2206091.9315704033,2206091.9315704294,1858356.93285624,2613835.65355161,-2.60770320892334e-08,-1.1820464830162447e-12,True,0.0001
China,Female,Prevalence,2010,2243287.907829255,2243287.907829293,1887599.4932207712,2654615.8366362294,-3.818422555923462e-08,-1.7021544771835998e-12,True,0.0001
China,Female,Prevalence,2011,2277540.8964721663,2277540.896472196,1913207.004461354,2691476.692680053,-2.9802322387695312e-08,-1.308530724249901e-12,True,0.0001
China,Female,Prevalence,2012,2309127.2229048535,2309127.222904888,1933770.492625536,2729035.947534808,-3.4458935260772705e-08,-1.4922926254978397e-12,True,0.0001
China,Female,Prevalence,2013,2338397.391296876,2338397.391296904,1956205.8943848195,2766870.0962050804,-2.7939677238464355e-08,-1.1948216048500066e-12,True,0.0001
China,Female,Prevalence,2014,2364402.3073713034,2364402.307371334,1977312.8908396508,2798276.977449816,-3.073364496231079e-08,-1.2998483746397399e-12,True,0.0001
China,Female,Prevalence,2015,2387152.7627342385,2387152.762734269,1994288.3963855363,2822623.7690289626,-3.026798367500305e-08,-1.2679533604851413e-12,True,0.0001
China,Female,Prevalence,2016,2405527.419922033,2405527.419922061,2007812.1300819835,2843796.03096834,-2.7939677238464355e-08,-1.161478227480342e-12,True,0.0001
China,Female,Prevalence,2017,2420511.7206743225,2420511.720674352,2018873.4784397543,2859449.6349322554,-2.9336661100387573e-08,-1.2120024393938656e-12,True,0.0001
China,Female,Prevalence,2018,2433487.206529102,2433487.20652914,2035106.6110250144,2870246.4691068204,-3.818422555923462e-08,-1.5691155251108314e-12,True,0.0001
China,Female,Prevalence,2019,2444345.511956303,2444345.5119563355,2047032.0991176297,2876252.169885299,-3.259629011154175e-08,-1.333538566953788e-12,True,0.0001
China,Female,Prevalence,2020,2454441.2822899325,2454441.2822899646,2061223.476543288,2885342.87989513,-3.213062882423401e-08,-1.3090811768883105e-12,True,0.0001
China,Female,Prevalence,2021,2461987.5086283623,2461987.508628393,2072787.5374510344,2874307.948343068,-3.073364496231079e-08,-1.248326600139126e-12,True,0.0001
China,Female,Prevalence,2022,2467357.741557217,2467357.7415572447,2076834.4611637348,2873629.950772404,-2.7474015951156616e-08,-1.1134994933412738e-12,True,0.0001
China,Female,Prevalence,2023,2469230.2557262643,2469230.2557263006,2074473.28187423,2895939.495493994,-3.632158041000366e-08,-1.4709677368391072e-12,True,0.0001
China,Male,DALYs,1990,1249020.564090925,1249020.5640909243,905406.3052012458,1575895.407432924,6.984919309616089e-10,5.592317300796347e-14,True,0.0001
China,Male,DALYs,1991,1284845.2223174209,1284845.222317421,934721.0884744504,1617794.5888275534,-2.3283064365386963e-10,-1.8121298940110686e-14,True,0.0001
China,Male,DALYs,1992,1319026.688590583,1319026.6885905836,953759.945881439,1666394.3941318423,-6.984919309616089e-10,-5.295510219796741e-14,True,0.0001
China,Male,DALYs,1993,1351058.27671169,1351058.2767116902,982016.4048933022,1706262.514523272,-2.3283064365386963e-10,-1.7233205085760682e-14,True,0.0001
China,Male,DALYs,1994,1378508.1822804413,1378508.1822804406,999627.5669022067,1742087.374551117,6.984919309616089e-10,5.067013311492331e-14,True,0.0001
China,Male,DALYs,1995,1404256.4876994074,1404256.487699408,1020941.0153501448,1769940.0166713311,-6.984919309616089e-10,-4.974105066133235e-14,True,0.0001
China,Male,DALYs,1996,1426207.9778103698,1426207.9778103686,1042534.8470168508,1799074.9584171795,1.1641532182693481e-09,8.162576821766568e-14,True,0.0001
China,Male,DALYs,1997,1444210.741183459,1444210.7411834598,1054626.943426134,1825979.230214959,-6.984919309616089e-10,-4.8364958869453433e-14,True,0.0001
China,Male,DALYs,1998,1460299.386706869,1460299.3867068684,1064269.780953127,1830734.371728976,4.656612873077393e-10,3.1888069771627814e-14,True,0.0001
China,Male,DALYs,1999,1479102.995438122,1479102.9954381222,1087232.154920909,1861032.9311311825,-2.3283064365386963e-10,-1.574134082426784e-14,True,0.0001
China,Male,DALYs,2000,1498072.056943776,1498072.0569437756,1097448.298516673,1892302.0103357024,4.656612873077393e-10,3.108403799065161e-14,True,0.0001
China,Male,DALYs,2001,1518112.6051374185,1518112.6051374185,1106187.480328354,1903210.9698704309,0.0,0.0,True,0.0001
China,Male,DALYs,2002,1539684.4136777553,1539684.4136777548,1124166.4372137354,1944740.3239670943,4.656612873077393e-10,3.0243943705024664e-14,True,0.0001
China,Male,DALYs,2003,1561660.23379176,1561660.2337917602,1145869.2262000288,1972833.750615737,-2.3283064365386963e-10,-1.490917413505174e-14,True,0.0001
China,Male,DALYs,2004,1586354.2806807563,1586354.2806807563,1163297.1201913245,1993233.189132681,0.0,0.0,True,0.0001
China,Male,DALYs,2005,1610300.1468089446,1610300.1468089444,1172920.793907056,2030409.6079442825,2.3283064365386963e-10,1.4458835150407152e-14,True,0.0001
China,Male,DALYs,2006,1634232.3352895668,1634232.3352895677,1197247.5710105945,2056789.4137709783,-9.313225746154785e-10,-5.698838252704494e-14,True,0.0001
China,Male,DALYs,2007,1657810.658201226,1657810.6582012246,1219569.5734520147,2079048.1200886983,1.3969838619232178e-09,8.426679217028247e-14,True,0.0001
China,Male,DALYs,2008,1682943.068123142,1682943.068123141,1242657.3380657204,2114271.974531363,9.313225746154785e-10,5.533892335728933e-14,True,0.0001
China,Male,DALYs,2009,1706186.9700934775,1706186.9700934773,1243305.6179639588,2134640.4220059933,2.3283064365386963e-10,1.3646256109968622e-14,True,0.0001
China,Male,DALYs,2010,1728844.3927304489,1728844.392730448,1270930.4702517951,2175092.8756425874,9.313225746154785e-10,5.3869658746129e-14,True,0.0001
China,Male,DALYs,2011,1748355.9741309138,1748355.9741309143,1283505.9889810844,2189358.2419494465,-4.656612873077393e-10,-2.6634237775245605e-14,True,0.0001
China,Male,DALYs,2012,1767957.5338313116,1767957.5338313105,1291241.105531836,2217381.485636852,1.1641532182693481e-09,6.584735187312625e-14,True,0.0001
China,Male,DALYs,2013,1785143.040573462,1785143.0405734612,1293706.8545283738,2230411.7033274043,6.984919309616089e-10,3.912806509540124e-14,True,0.0001
China,Male,DALYs,2014,1800241.2078121481,1800241.2078121486,1315206.815783712,2239205.012096592,-4.656612873077393e-10,-2.586660527972594e-14,True,0.0001
China,Male,DALYs,2015,1814144.5334104423,1814144.533410441,1323120.5202469137,2252204.5972659914,1.3969838619232178e-09,7.700510274652727e-14,True,0.0001
China,Male,DALYs,2016,1827389.0656118798,1827389.065611879,1333265.2989532873,2291301.1595083084,6.984919309616089e-10,3.822349296632829e-14,True,0.0001
China,Male,DALYs,2017,1839091.8420401285,1839091.842040127,1335243.2015444078,2295495.4425256127,1.6298145055770874e-09,8.862061525807838e-14,True,0.0001
China,Male,DALYs,2018,1849335.1934016524,1849335.193401653,1353068.364749332,2306918.90609842,-6.984919309616089e-10,-3.7769893389462194e-14,True,0.0001
China,Male,DALYs,2019,1858924.1773466826,1858924.1773466829,1366271.9186803035,2316413.0822283607,-2.3283064365386963e-10,-1.252502100361071e-14,True,0.0001
China,Male,DALYs,2020,1865959.1333842778,1865959.1333842769,1355430.0383242934,2308335.86601693,9.313225746154785e-10,4.991119890853908e-14,True,0.0001
China,Male,DALYs,2021,1867954.9206546342,1867954.9206546347,1350637.2261766389,2325663.556045383,-4.656612873077393e-10,-2.4928936033667545e-14,True,0.0001
China,Male,DALYs,2022,1868996.9057142818,1868996.9057142823,1356668.693634727,2336600.625885504,-4.656612873077393e-10,-2.4915037894606656e-14,True,0.0001
China,Male,DALYs,2023,1867497.0250253347,1867497.025025336,1364870.6322523328,2322508.4111157884,-1.3969838619232178e-09,-7.4805145240018e-14,True,0.0001
China,Male,Incidence,1990,152988.79964753237,152988.79964754736,129743.0844827002,182807.85243800184,-1.4988472685217857e-08,-9.797104572196141e-12,True,0.0001
China,Male,Incidence,1991,155604.519012876,155604.5190128936,131543.3361503053,186341.47667871,-1.760781742632389e-08,-1.1315749399839013e-11,True,0.0001
China,Male,Incidence,1992,157577.20365025717,157577.20365027856,133192.59224883773,188638.27795587605,-2.1391315385699272e-08,-1.3575133261772066e-11,True,0.0001
China,Male,Incidence,1993,159029.98814637604,159029.9881464026,133897.11291866837,189988.4825564725,-2.657179720699787e-08,-1.6708670809014926e-11,True,0.0001
China,Male,Incidence,1994,160073.05552470832,160073.0555247229,134278.7013348491,191376.56958341,-1.4581019058823586e-08,-9.108977779568643e-12,True,0.0001
China,Male,Incidence,1995,160686.02754338225,160686.02754340548,134271.15409695706,191551.87274480445,-2.3224856704473495e-08,-1.4453563299522018e-11,True,0.0001
China,Male,Incidence,1996,160945.78919036628,160945.78919039227,134393.22023855383,191617.0762280945,-2.5989720597863197e-08,-1.614812088505057e-11,True,0.0001
China,Male,Incidence,1997,161015.81643977365,161015.81643980576,134521.45855152482,191411.83712988376,-3.2101524993777275e-08,-1.9936876825872647e-11,True,0.0001
China,Male,Incidence,1998,161216.21434004678,161216.214340075,134795.65838361907,191221.8739644973,-2.8230715543031693e-08,-1.751108947607519e-11,True,0.0001
China,Male,Incidence,1999,161782.8577216747,161782.8577216961,135439.047832689,191400.50327333988,-2.1420419216156006e-08,-1.3240227993131433e-11,True,0.0001
China,Male,Incidence,2000,162711.82868326033,162711.8286832899,136582.55531864846,192364.47009243543,-2.9569491744041443e-08,-1.817292079090139e-11,True,0.0001
China,Male,Incidence,2001,163983.1520923152,163983.15209233956,138356.35249207303,194000.7445128758,-2.435990609228611e-08,-1.48551273600162e-11,True,0.0001
China,Male,Incidence,2002,165469.6677026769,165469.66770268703,140038.60055013973,195555.47117343472,-1.0128132998943329e-08,-6.1208396315519165e-12,True,0.0001
China,Male,Incidence,2003,167203.59773409722,167203.59773411645,141485.12057525784,197258.49997746293,-1.9237631931900978e-08,-1.1505513154383344e-11,True,0.0001
China,Male,Incidence,2004,169219.1248109552,169219.12481098875,143089.6405045606,200304.18102190737,-3.355671651661396e-08,-1.9830333335014894e-11,True,0.0001
China,Male,Incidence,2005,171356.4232853922,171356.42328542084,145058.70731088013,202116.7049969323,-2.8638169169425964e-08,-1.6712632430314344e-11,True,0.0001
China,Male,Incidence,2006,173482.47430579033,173482.47430582985,146750.10346674762,203829.9846060176,-3.952300176024437e-08,-2.2782129387069854e-11,True,0.0001
China,Male,Incidence,2007,175513.31899987752,175513.31899990822,149056.66275819542,206278.53464023743,-3.070454113185406e-08,-1.7494137371916552e-11,True,0.0001
China,Male,Incidence,2008,177388.0755905944,177388.07559061213,150959.86568020837,207724.1728630213,-1.7724232748150826e-08,-9.991783658026695e-12,True,0.0001
China,Male,Incidence,2009,178969.6264329532,178969.62643298766,152359.8700027892,209409.8383909059,-3.4458935260772705e-08,-1.925406894318758e-11,True,0.0001
China,Male,Incidence,2010,180219.7278610953,180219.72786112336,153221.4591770933,211086.82870946737,-2.805609256029129e-08,-1.5567714419095787e-11,True,0.0001
China,Male,Incidence,2011,180888.08093273704,180888.0809327568,153271.66661669803,212173.49575729764,-1.9761500880122185e-08,-1.0924711444900734e-11,True,0.0001
China,Male,Incidence,2012,181020.99031620464,181020.99031622885,152679.40768549708,212413.2044219267,-2.421438694000244e-08,-1.3376563070228424e-11,True,0.0001
China,Male,Incidence,2013,180751.12317803313,180751.123178054,152653.9878494841,212582.0402517618,-2.0867446437478065e-08,-1.1544850217567943e-11,True,0.0001
China,Male,Incidence,2014,180108.46925531077,180108.46925533298,152563.26074514425,212260.29328024588,-2.2206222638487816e-08,-1.2329360596034433e-11,True,0.0001
China,Male,Incidence,2015,179478.90592090253,179478.90592093233,152471.84958021386,211013.2305159008,-2.9802322387695312e-08,-1.6604916457884155e-11,True,0.0001
China,Male,Incidence,2016,178857.64026133734,178857.64026137016,152511.0212682861,210514.7438109164,-3.282912075519562e-08,-1.8354888674155276e-11,True,0.0001
China,Male,Incidence,2017,178248.4332455153,178248.4332455475,152211.35548479343,209999.90118552744,-3.2188836485147476e-08,-1.805841201465457e-11,True,0.0001
China,Male,Incidence,2018,177666.16964420996,177666.16964423755,151874.43526332278,209482.60589396293,-2.759043127298355e-08,-1.5529366861587215e-11,True,0.0001
China,Male,Incidence,2019,177012.89913267927,177012.89913270195,151011.02403249952,208926.1843893916,-2.2671883925795555e-08,-1.2808040564772083e-11,True,0.0001
China,Male,Incidence,2020,176458.55218986873,176458.55218989603,149993.68883618058,208179.7187274458,-2.7299392968416214e-08,-1.5470711183801367e-11,True,0.0001
China,Male,Incidence,2021,175780.8073061863,175780.80730622163,149132.02307456982,206776.6572640864,-3.5332050174474716e-08,-2.0100061386635902e-11,True,0.0001
China,Male,Incidence,2022,175196.04213321456,175196.04213324396,148199.9320782662,205280.2860844509,-2.939486876130104e-08,-1.677827215922207e-11,True,0.0001
China,Male,Incidence,2023,174591.6149088276,174591.6149088563,147864.0219678068,202989.0999873824,-2.8696376830339432e-08,-1.643628581207641e-11,True,0.0001
China,Male,Prevalence,1990,1926495.660197918,1926495.660197955,1592841.4464992003,2282654.1326284623,-3.702007234096527e-08,-1.9216276011315443e-12,True,0.0001
China,Male,Prevalence,1991,1981431.2671110914,1981431.26711112,1635877.966147833,2344890.625702519,-2.8638169169425964e-08,-1.4453274077571077e-12,True,0.0001
China,Male,Prevalence,1992,2032456.07628442,2032456.0762844405,1679751.4794171122,2403087.4467141097,-2.0489096641540527e-08,-1.0080954211319004e-12,True,0.0001
China,Male,Prevalence,1993,2079637.6665027612,2079637.6665027912,1724860.2269732938,2457764.3145867456,-3.003515303134918e-08,-1.444249328386978e-12,True,0.0001
China,Male,Prevalence,1994,2122333.884842355,2122333.884842381,1766826.845653586,2509671.903148316,-2.60770320892334e-08,-1.2286960254215636e-12,True,0.0001
China,Male,Prevalence,1995,2160331.847977821,2160331.847977845,1803642.879324045,2557228.5091774524,-2.421438694000244e-08,-1.1208642303111003e-12,True,0.0001
China,Male,Prevalence,1996,2193614.1796874353,2193614.179687463,1831543.972403248,2600733.7446495723,-2.7939677238464355e-08,-1.2736823775658252e-12,True,0.0001
China,Male,Prevalence,1997,2223505.0205270103,2223505.0205270364,1856484.1567035413,2640082.807029546,-2.60770320892334e-08,-1.1727894404777359e-12,True,0.0001
China,Male,Prevalence,1998,2252272.2645152723,2252272.264515297,1878839.256760688,2678007.2528565624,-2.468004822731018e-08,-1.0957844047607398e-12,True,0.0001
China,Male,Prevalence,1999,2281189.8095095907,2281189.8095096136,1903263.551016915,2717342.4742003693,-2.2817403078079224e-08,-1.000241320689762e-12,True,0.0001
China,Male,Prevalence,2000,2311360.656753655,2311360.6567536783,1928777.359759037,2751228.396338567,-2.3283064365386963e-08,-1.0073315169294342e-12,True,0.0001
China,Male,Prevalence,2001,2343397.975150212,2343397.975150238,1962076.271828496,2788550.4442400443,-2.561137080192566e-08,-1.0929159738769376e-12,True,0.0001
China,Male,Prevalence,2002,2376993.624242849,2376993.624242876,1985400.741246019,2828723.231207089,-2.7008354663848877e-08,-1.1362400970869925e-12,True,0.0001
China,Male,Prevalence,2003,2412723.2119740467,2412723.211974076,2011162.5578386444,2872481.344728249,-2.9336661100387573e-08,-1.2159149029110758e-12,True,0.0001
China,Male,Prevalence,2004,2450227.9327144125,2450227.932714448,2046762.8636146584,2918740.4899893026,-3.5390257835388184e-08,-1.4443659450156388e-12,True,0.0001
China,Male,Prevalence,2005,2488668.6031593364,2488668.6031593755,2082678.261458096,2966975.3784778104,-3.91155481338501e-08,-1.5717459562190297e-12,True,0.0001
China,Male,Prevalence,2006,2527488.3814136693,2527488.381413698,2117717.1957238186,3006836.60040223,-2.8870999813079834e-08,-1.1422802187890352e-12,True,0.0001
China,Male,Prevalence,2007,2566872.293877601,2566872.2938776407,2152233.0835046265,3042174.877397457,-3.958120942115784e-08,-1.542001505706564e-12,True,0.0001
China,Male,Prevalence,2008,2606974.9426670456,2606974.9426670736,2186837.270522241,3084347.620156977,-2.7939677238464355e-08,-1.071727878208165e-12,True,0.0001
China,Male,Prevalence,2009,2646937.4696626556,2646937.4696626808,2221848.133582908,3126886.449014224,-2.514570951461792e-08,-9.499925783219363e-13,True,0.0001
China,Male,Prevalence,2010,2685317.686562669,2685317.6865626983,2255110.4707459803,3168804.4933198085,-2.9336661100387573e-08,-1.0924838147526424e-12,True,0.0001
China,Male,Prevalence,2011,2720336.8785979794,2720336.878598017,2283505.3828604124,3210509.7535044304,-3.771856427192688e-08,-1.3865401953954296e-12,True,0.0001
China,Male,Prevalence,2012,2752686.8162818765,2752686.816281916,2309583.487180623,3251320.753974392,-3.958120942115784e-08,-1.4379118317070522e-12,True,0.0001
China,Male,Prevalence,2013,2783095.121206618,2783095.121206645,2332884.0528632784,3287351.48047955,-2.7008354663848877e-08,-9.704431033654025e-13,True,0.0001
China,Male,Prevalence,2014,2810752.0878575463,2810752.0878575644,2351190.4665768533,3312977.816591866,-1.816079020500183e-08,-6.461185347315531e-13,True,0.0001
China,Male,Prevalence,2015,2835893.993945286,2835893.9939453187,2366153.7034170483,3338331.2502106107,-3.259629011154175e-08,-1.1494184966411076e-12,True,0.0001
China,Male,Prevalence,2016,2856528.2905266923,2856528.29052672,2378655.2419217844,3358483.2387359445,-2.7939677238464355e-08,-9.780990908132232e-13,True,0.0001
China,Male,Prevalence,2017,2873328.8826711737,2873328.8826712044,2388218.2807156374,3380032.4985419684,-3.073364496231079e-08,-1.0696180707910857e-12,True,0.0001
China,Male,Prevalence,2018,2888065.261606731,2888065.261606763,2399734.490986201,3403632.6684638374,-3.213062882423401e-08,-1.1125312592956528e-12,True,0.0001
China,Male,Prevalence,2019,2900956.161785109,2900956.1617851416,2413091.5701149814,3429526.809197774,-3.259629011154175e-08,-1.123639527578493e-12,True,0.0001
China,Male,Prevalence,2020,2913669.047501868,2913669.047501896,2426639.154395278,3444650.7049775,-2.7939677238464355e-08,-9.58917323242978e-13,True,0.0001
China,Male,Prevalence,2021,2921515.60020626,2921515.600206292,2432274.39577732,3443952.7401160635,-3.166496753692627e-08,-1.0838541315572768e-12,True,0.0001
China,Male,Prevalence,2022,2925835.695224036,2925835.695224072,2435780.865742537,3443043.5701292767,-3.585591912269592e-08,-1.225493255866165e-12,True,0.0001
China,Male,Prevalence,2023,2925661.0088334684,2925661.008833505,2451024.632797577,3441425.912991318,-3.67872416973114e-08,-1.2573993222809809e-12,True,0.0001
United States of America,Female,DALYs,1990,386308.3580932117,386308.3580932116,272674.0469760214,478016.2035399573,1.1641532182693481e-10,3.013533603092408e-14,True,0.0001
United States of America,Female,DALYs,1991,389766.1324478331,389766.13244783296,276540.73070277326,479779.573068119,1.1641532182693481e-10,2.9867993172166146e-14,True,0.0001
United States of America,Female,DALYs,1992,393715.22426616284,393715.22426616267,280846.8753696283,484228.1670267821,1.7462298274040222e-10,4.4352611221950646e-14,True,0.0001
United States of America,Female,DALYs,1993,397024.4704552266,397024.4704552267,283763.74308546446,490688.1912596411,-1.1641532182693481e-10,-2.9321951287650724e-14,True,0.0001
United States of America,Female,DALYs,1994,400290.0474348204,400290.0474348205,284076.1227600512,495620.72061404405,-1.1641532182693481e-10,-2.9082742019932634e-14,True,0.0001
United States of America,Female,DALYs,1995,403319.6293571214,403319.6293571216,287366.98082967114,495404.8950800047,-1.7462298274040222e-10,-4.3296425472458555e-14,True,0.0001
United States of America,Female,DALYs,1996,406941.8693641464,406941.8693641463,290146.6179708244,502459.54948566185,5.820766091346741e-11,1.4303679541360018e-14,True,0.0001
United States of America,Female,DALYs,1997,410376.2563749416,410376.2563749416,294335.50142938085,504249.7450902709,0.0,0.0,True,0.0001
United States of America,Female,DALYs,1998,413525.5910798247,413525.5910798247,296239.11725706124,509228.1773371886,0.0,0.0,True,0.0001
United States of America,Female,DALYs,1999,416864.86590806284,416864.8659080625,297176.9118055197,515530.2148040177,3.4924596548080444e-10,8.377917978768423e-14,True,0.0001
United States of America,Female,DALYs,2000,420223.4959767614,420223.4959767615,299744.76458157995,517194.17000174685,-1.1641532182693481e-10,-2.770319197795942e-14,True,0.0001
United States of America,Female,DALYs,2001,424958.3211948544,424958.3211948545,303936.31193166063,522012.67479944666,-1.1641532182693481e-10,-2.7394526950221867e-14,True,0.0001
United States of America,Female,DALYs,2002,430623.46454700775,430623.464547008,306918.6497491017,531810.3811485552,-2.3283064365386963e-10,-5.40682667858786e-14,True,0.0001
United States of America,Female,DALYs,2003,435070.31868373096,435070.3186837309,311444.4900792019,538884.7406535803,5.820766091346741e-11,1.3378908745043755e-14,True,0.0001
United States of America,Female,DALYs,2004,440523.9570761429,440523.957076143,312416.79705597553,545533.3373851815,-1.1641532182693481e-10,-2.6426558637039763e-14,True,0.0001
United States of America,Female,DALYs,2005,445083.8698901595,445083.8698901592,316931.5304532987,548089.6325521815,2.9103830456733704e-10,6.538954211914294e-14,True,0.0001
United States of America,Female,DALYs,2006,449741.5791692175,449741.5791692176,318921.1274142858,554579.7945270756,-1.1641532182693481e-10,-2.5884936421040347e-14,True,0.0001
United States of America,Female,DALYs,2007,453440.798552537,453440.79855253664,322734.76436402753,556702.6631304789,3.4924596548080444e-10,7.702129287784853e-14,True,0.0001
United States of America,Female,DALYs,2008,456913.1888114184,456913.1888114185,324957.5921973753,562279.9398278192,-5.820766091346741e-11,-1.2739326055543435e-14,True,0.0001
United States of America,Female,DALYs,2009,460035.7997911997,460035.79979119945,328383.61706747126,563213.2407952552,2.3283064365386963e-10,5.0611418450378546e-14,True,0.0001
United States of America,Female,DALYs,2010,462897.52194327326,462897.521943273,328666.8426154209,566403.2293299309,2.3283064365386963e-10,5.0298528857193246e-14,True,0.0001
United States of America,Female,DALYs,2011,463918.3500665526,463918.3500665524,328878.2689820403,569721.3017804038,1.7462298274040222e-10,3.764088717666618e-14,True,0.0001
United States of America,Female,DALYs,2012,461776.29403708,461776.29403708,329476.0908316671,566617.8312891837,0.0,0.0,True,0.0001
United States of America,Female,DALYs,2013,458575.2496257609,458575.24962576095,328329.963370282,563202.32234683,-5.820766091346741e-11,-1.2693153623308312e-14,True,0.0001
United States of America,Female,DALYs,2014,456196.16544288903,456196.1654428888,323760.56575203105,557791.4742751173,2.3283064365386963e-10,5.1037396035065465e-14,True,0.0001
United States of America,Female,DALYs,2015,456399.8515765737,456399.8515765738,325079.45614367607,561319.9748654447,-1.1641532182693481e-10,-2.5507309308886334e-14,True,0.0001
United States of America,Female,DALYs,2016,458364.23977264453,458364.2397726444,327754.9755192451,562397.5886081783,1.1641532182693481e-10,2.539799393702235e-14,True,0.0001
United States of America,Female,DALYs,2017,460088.7276186638,460088.7276186639,327567.5980389934,564073.8134211772,-1.1641532182693481e-10,-2.5302798099288256e-14,True,0.0001
United States of America,Female,DALYs,2018,461557.03383287095,461557.0338328709,331503.8237576811,567169.4999805598,5.820766091346741e-11,1.2611152392175289e-14,True,0.0001
United States of America,Female,DALYs,2019,462622.9279184236,462622.9279184236,333627.594354937,563274.6070809829,0.0,0.0,True,0.0001
United States of America,Female,DALYs,2020,462058.67470096477,462058.674700965,331263.433340535,562650.3399065428,-2.3283064365386963e-10,-5.0389843628528975e-14,True,0.0001
United States of America,Female,DALYs,2021,461712.68157202186,461712.6815720217,329228.186793371,562610.8818176397,1.7462298274040222e-10,3.7820703158044644e-14,True,0.0001
United States of America,Female,DALYs,2022,462938.2405896978,462938.2405896977,333508.21784040495,562627.3641901945,5.820766091346741e-11,1.2573526187709533e-14,True,0.0001
United States of America,Female,DALYs,2023,465493.9030577847,465493.9030577853,334682.063958439,564153.8126365279,-5.820766091346741e-10,-1.2504494802425295e-13,True,0.0001
United States of America,Female,Incidence,1990,31876.000537517666,31876.00053752164,26747.83908744369,38496.19931692621,-3.9726728573441505e-09,-1.246289619260066e-11,True,0.0001
United States of America,Female,Incidence,1991,31923.329573520463,31923.329573525087,26778.863474245623,38476.03055009001,-4.623871063813567e-09,-1.448430074677509e-11,True,0.0001
United States of America,Female,Incidence,1992,31972.517654583273,31972.51765458579,26841.180675094496,38480.41846331394,-2.5174813345074654e-09,-7.873891451730531e-12,True,0.0001
United States of America,Female,Incidence,1993,32014.62893889863,32014.62893890286,26921.060357858627,38331.47271870769,-4.230969352647662e-09,-1.321573759521655e-11,True,0.0001
United States of America,Female,Incidence,1994,32045.03071322036,32045.030713225453,26994.397407486213,38187.04095542863,-5.093170329928398e-09,-1.589379138222006e-11,True,0.0001
