population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,1990,48242.58098146848,51608.85277063151,44839.76371400734
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,1990,174847.76422094982,187048.29504083496,162514.77997417885
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,1991,50085.80831670378,53964.085051352515,46413.36819429948
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,1991,183205.6504790286,197391.74901249367,169772.46842442296
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,1992,51468.169862206116,55429.500578800915,47271.00229604499
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,1992,188160.22682788383,202642.28220638825,172815.98584558628
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,1993,53222.498703301004,57641.59179397208,48430.816980655014
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,1993,205542.4510788346,222608.75287848574,187037.23185655058
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,1994,53047.52686016936,57942.79241091834,48317.472148155124
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,1994,208028.78458521134,227225.83679517583,189479.61573600912
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,1995,54514.96821835343,59966.22393163206,48707.4046018449
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,1995,218171.35319960816,239987.52359228744,194929.22256254204
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,1996,56220.5455727438,61678.63317162634,50904.53473494612
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,1996,226388.2674155636,248366.8338333261,204981.81411862452
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,1997,57861.60018836711,62759.2434263206,53036.54235203896
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,1997,233365.65885989662,253118.68569228478,213905.38127776704
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,1998,60071.37671578426,64878.209928206204,55252.90042679452
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,1998,245314.3992494955,264944.13750864833,225637.1139806053
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,1999,64150.44701228918,68821.73044578296,59506.01838464316
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,1999,264846.150801803,284131.61948182725,245671.55261903262
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2000,65915.59859873055,70535.14144843057,61253.5316472238
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2000,270336.37453218916,289282.2764511933,251216.0706240192
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2001,66776.41911264393,71792.22511947197,62095.84134962098
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2001,275479.44996388286,296171.65685739234,256170.19372036264
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2002,69717.4562291769,75900.6712126503,64155.594269095134
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2002,282687.440174926,307758.8829708816,260135.43376015656
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2003,71334.08328827679,77836.865166498,65153.878416517524
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2003,291113.85950171854,317651.6636312898,265892.4897189399
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2004,71460.81522196175,77906.4058386736,64780.66185146889
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2004,280735.12940556346,306056.7509160018,254492.02379461628
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2005,75289.0859507656,83277.01200182641,67933.88174969832
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2005,298671.1005064888,330359.1285162183,269493.0741638755
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2006,76519.89313594127,84105.36530324465,69125.71897284756
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2006,297168.9998834094,326627.57706145564,268453.338491846
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2007,80108.01797637723,87018.6755382943,73192.18760740315
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2007,304584.25271947286,330859.74326921254,278289.094281153
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2008,84891.46418860707,91464.0299126223,78083.6228278565
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2008,323564.3281581509,348615.7020871175,297616.1997196481
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2009,88262.15861007321,95161.09470693332,81225.09935745996
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2009,314609.4887644315,339200.6702246584,289525.9688422596
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2010,95185.35160875198,101818.94188894413,88551.65143260044
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2010,337000.2060004651,360486.18628171977,313513.8366366434
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2011,100796.65304555373,108275.85354298081,93581.80902974062
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2011,353157.89865912264,379362.52601046825,327879.48836680484
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2012,108849.82559285771,118031.08378988055,99775.0386941186
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2012,361571.85619925614,392069.6962321758,331427.68715058203
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2013,114500.96746236086,124952.94539716298,104391.64330790946
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2013,374297.15873620036,408464.0809105122,341250.3523063922
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2014,120427.03674969041,131969.391573584,108430.64791013754
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2014,378564.813442001,414848.4381040509,340853.92371495045
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2015,131821.8599307305,144541.68197221085,118386.16603344581
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2015,406226.6909839952,445424.52372987714,364822.8033750975
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2016,138517.17468633168,150961.02774171767,126079.38173709497
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2016,415054.10876234795,452340.9820411927,377785.3940401045
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2017,151295.66115956954,164969.5350782756,138109.36899539485
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2017,442996.6221194267,483033.989422941,404386.9036236114
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2018,158133.9499262146,172132.6140509097,145438.61467598708
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2018,453693.7992973176,493856.6303325469,417270.2805923436
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2019,163796.4945044901,176340.91815096783,151047.57935355915
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2019,457553.3618050915,492595.27908614674,421940.2126694949
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2020,171448.31925097972,183554.05614360236,159027.20371130228
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2020,475007.58339798637,508547.23459864204,440594.157233264
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2021,165648.9910232881,177817.96050444045,153424.52798283345
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2021,449171.2161939906,482168.4037283735,416023.55319115607
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2022,171131.20260256744,185797.25976555722,157288.95329967863
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2022,468726.3068579863,508896.4611351186,430812.5524071469
1,All Population,44,Population,102,United States of America,1,Male,235,95+ years,1,Number,2023,171169.6566494538,185059.77413238294,156055.6040002592
1,All Population,44,Population,102,United States of America,2,Female,235,95+ years,1,Number,2023,457417.13517689396,494535.73359369,417027.8115138473
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,1990,58382714.240072355,62739673.53166754,54385457.436091274
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,1990,52461127.55254273,56375360.97169398,48869392.90071316
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,1991,58409752.471515656,62772370.81532601,53551812.63775197
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,1991,52200344.06133984,56098284.17973282,47859050.80585351
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,1992,57602814.083594196,62182575.4022482,53031165.843065694
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,1992,51183616.21082702,55251936.038266905,47121504.16929855
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,1993,56022221.4862126,60939302.28358597,51220837.54475439
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,1993,49478593.32621365,53820053.8517178,45238134.380424015
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,1994,53800677.60805015,58881488.7656082,48867354.37774857
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,1994,47221554.37669416,51679550.43778132,42892292.49015452
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,1995,51256159.69092035,56298123.842558295,46096457.94407365
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,1995,44711044.29671888,49107520.00895543,40210620.822880924
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,1996,48844006.4307394,53736640.04951392,44366707.021427944
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,1996,42354267.769897126,46595068.14985088,38472277.43894257
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,1997,46639116.39730868,50822929.27555602,42194021.04575658
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,1997,40222452.49646425,43828916.68731774,36389220.683365375
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,1998,44601334.7490204,48227639.323021725,40915086.192371994
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,1998,38279976.11310377,41390637.52380719,35116154.41995203
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,1999,42736518.51996394,45863989.341826916,39546886.76039597
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,1999,36527056.858319275,39198507.0983625,33800889.33827007
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2000,41112676.03268424,43983750.816392325,38241348.55165861
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2000,35014083.839477785,37457798.351312585,32568641.09578675
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2001,39817692.34345641,42701349.26692636,36924922.34188103
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2001,33804428.30705339,36251206.22147094,31349240.280342773
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2002,38889210.73203819,41879336.1104407,35825784.858940154
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2002,32932552.621482216,35463196.84138805,30338446.341816112
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2003,38294704.23640124,41552909.63157558,35144131.062144734
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2003,32372714.849269066,35125408.692526884,29710034.168841787
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2004,38023233.41487426,41377873.28368526,34688235.155596375
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2004,32114876.051067848,34946615.52035457,29298247.67778543
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2005,38062150.53982901,41705415.463743605,34495497.7234199
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2005,32146531.870909106,35221970.067589946,29134423.647089474
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2006,38370664.47023438,42035213.640207395,34726579.80851349
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2006,32433025.71269765,35529040.60558826,29353145.456653297
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2007,38930967.853283115,42422602.35914395,35432074.12369138
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2007,32955617.974616572,35910023.02157375,29993937.87723005
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2008,39665388.86514803,42808014.63396207,36580037.44989852
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2008,33644828.338959865,36309335.71613416,31027784.62677762
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2009,40339309.84854568,43249812.28822999,37354142.3008681
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2009,34297408.930364646,36771031.81239531,31759301.033538353
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2010,40511561.840911716,43197206.83173801,37912192.23699708
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2010,34533036.87799521,36821575.78954665,32317235.65901414
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2011,40137339.89143678,43288349.78186319,37190716.91315919
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2011,34305659.96387167,36998056.61221037,31787556.566635106
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2012,39887213.0814118,43062997.93761144,36716251.895407744
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2012,34184168.41189848,36905084.87705358,31467004.20598934
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2013,40013697.65506523,43572997.154676355,36629718.9845478
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2013,34383277.2276166,37440788.98815345,31475573.156836364
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2014,40440918.84408595,44105250.05748161,36692120.83587959
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2014,34837825.24922483,37993347.83645214,31608569.881761007
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2015,41799574.01636314,45970661.99553972,37795940.45947903
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2015,36089868.844987996,39689901.434246235,32633337.248603694
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2016,44241445.39605936,48372613.11584099,40308290.639668636
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2016,38271314.67562626,41843692.20344051,34869133.683041625
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2017,46378425.013710864,50383867.80611439,42075345.944447085
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2017,40184793.08609793,43653994.75669874,36456571.74227628
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2018,47281795.81469405,50999241.94268728,43712772.222480014
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2018,41024920.41189677,44249179.95313942,37928174.65708886
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2019,46990448.67485229,50478359.492829144,43329894.816289075
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2019,40825259.80430589,43854438.39409886,37645041.60911969
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2020,45115918.090208754,48082788.575513914,41866917.76798782
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2020,39243979.28573937,41824449.346244566,36417832.31016849
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2021,41558929.958508044,44724323.39060969,38481952.52327948
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2021,36189723.53312266,38945241.97295629,33510337.531870175
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2022,37262478.09908184,40191601.61786972,34249575.15450075
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2022,32480397.21186644,35032742.283624515,29854184.089012444
1,All Population,44,Population,6,China,1,Male,1,<5 years,1,Number,2023,33198825.288134996,35872049.54488332,30244230.9226499
1,All Population,44,Population,6,China,2,Female,1,<5 years,1,Number,2023,28964938.721970893,31296415.11340587,26387227.003136694
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,1990,54382227.14583449,58436085.9670044,50658392.64174789
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,1990,50174805.527026385,53914923.222663395,46739121.90143412
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,1991,56471382.4044351,60685900.75347295,51774809.571094036
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,1991,51956455.05302961,55833831.581150085,47635481.13003022
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,1992,58662100.451736085,63324451.34005502,54006165.672909394
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,1992,53795006.7000105,58070211.669347614,49525485.41014449
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,1993,60475872.52354072,65784593.98532948,55292649.56625158
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,1993,55229673.19290267,60077377.553624995,50496247.40654185
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,1994,61522764.48450756,67336258.61079206,55879565.795615725
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,1994,55892142.88115495,61172878.24930493,50765776.69771753
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,1995,61557270.34501819,67618054.6325821,55359524.31637553
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,1995,55568245.12916047,61038462.813201375,49973820.146262616
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,1996,60374514.49096254,66428266.359834746,54839213.53853599
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,1996,54109257.3151094,59533715.99464238,49148702.183865435
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,1997,58206168.12840305,63432670.87466008,52657960.980701886
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,1997,51756785.83665705,56402987.19518252,46823556.03077683
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,1998,55318834.12888783,59819689.89190324,50747058.334584735
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,1998,48781250.26556366,52748872.29280913,44749752.07365469
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,1999,52029473.0216607,55838007.85708612,48146665.70769369
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,1999,45496996.81866865,48825907.70865171,42101715.98758022
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2000,48817858.4461301,52226121.05344016,45408757.44500199
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2000,42352628.31075632,45307981.15727171,39394984.144386716
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2001,46248506.48859686,49595749.67371777,42889627.55708517
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2001,39850323.49749202,42732857.306908585,36956968.09057353
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2002,44175389.5115686,47568829.252158344,40696199.333607554
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2002,37848732.47941596,40754286.7770028,34867984.93384411
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2003,42409106.391553804,46013386.10614135,38921135.448735595
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2003,36168516.815567404,39240221.33062026,33193781.475786902
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2004,40869278.317008555,44470866.334568806,37285547.034378454
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2004,34725872.193649344,37783848.52857405,31681090.688972708
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2005,39585524.88533802,43370549.94938247,35877083.962249964
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2005,33531393.442466248,36735329.25926963,30390432.95381491
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2006,38648153.83376092,42335833.07435116,34978661.096412785
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2006,32645973.073349126,35758849.91661088,29546786.310543846
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2007,38098247.25884418,41513004.034380406,34674611.7452107
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2007,32112962.046153218,34989323.35087331,29227413.15072741
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2008,37908681.036214225,40911322.86280487,34959981.31723864
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2008,31916690.88359524,34443002.03318468,29434005.60538739
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2009,38077556.41327169,40825429.31923039,35259769.13446523
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2009,32060646.933160562,34372763.96380792,29687944.8751387
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2010,38604805.03391643,41165853.48109365,36127891.710903965
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2010,32549377.070407197,34707394.61600116,30460830.706162978
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2011,39462875.330910034,42564400.83824102,36564036.0580492
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2011,33365604.82924767,35986532.17686101,30915352.555954352
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2012,40634159.087931976,43873960.23354273,37401447.00719933
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2012,34489005.1111343,37237448.2883117,31745910.936561696
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2013,42033663.90623799,45778114.55808225,38478128.41604952
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2013,35840928.3866201,39032192.45667341,32809332.48457595
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2014,43394774.11917243,47332160.10256327,39371047.580592625
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2014,37185071.55211868,40557482.13251743,33737313.815202326
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2015,44204414.24591612,48619498.60204793,39969115.6368019
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2015,38069113.74112862,41869882.07176751,34421918.04323477
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2016,44388300.49606532,48534365.797304705,40441302.353575185
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2016,38414774.776070796,42001560.03150611,34999191.40895705
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2017,44687724.65954505,48546206.71249852,40541130.68259953
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2017,38857478.759887375,42211369.60925062,35252093.27867368
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2018,45365628.356425725,48930349.160394,41940893.66124369
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2018,39620422.465912215,42732605.62548218,36629413.76368733
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2019,46270165.678984456,49702172.74056221,42665771.64433557
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2019,40563350.78317258,43571013.27986557,37403575.547681496
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2020,48046810.71861608,51205861.041297436,44586786.87591519
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2020,42242401.12745892,45019563.17032095,39200338.05450337
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2021,50804395.68386745,54673381.83029398,47043050.343425944
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2021,44746280.81973754,48152791.634233564,41433486.74249999
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2022,53035485.2735115,57205631.73710096,48747302.772882216
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2022,46760451.90139989,50435996.33332078,42979622.55407178
1,All Population,44,Population,6,China,1,Male,6,5-9 years,1,Number,2023,53748923.7990593,58079588.82443751,48965249.333042845
1,All Population,44,Population,6,China,2,Female,6,5-9 years,1,Number,2023,47419567.407920666,51239037.71801023,43199266.03477304
1,All Population,44,Population,6,China,1,Male,7,10-14 years,1,Number,1990,52939930.76247201,56885719.160472065,49314155.81433407
1,All Population,44,Population,6,China,2,Female,7,10-14 years,1,Number,1990,49615252.54402213,53313713.62716137,46217250.947817355
1,All Population,44,Population,6,China,1,Male,7,10-14 years,1,Number,1991,52232065.88682595,56128102.82334921,47887701.37493435
1,All Population,44,Population,6,China,2,Female,7,10-14 years,1,Number,1991,48812228.04131706,52453489.006573714,44752291.47405022
1,All Population,44,Population,6,China,1,Male,7,10-14 years,1,Number,1992,51937978.6491527,56061785.14972529,47815106.709379375
1,All Population,44,Population,6,China,2,Female,7,10-14 years,1,Number,1992,48422613.18582109,52267504.73386895,44578780.37407706
1,All Population,44,Population,6,China,1,Male,7,10-14 years,1,Number,1993,52273777.88981119,56856534.90980751,47793183.01985014
1,All Population,44,Population,6,China,2,Female,7,10-14 years,1,Number,1993,48632883.1117711,52896527.22702033,44464313.416299395
1,All Population,44,Population,6,China,1,Male,7,10-14 years,1,Number,1994,53410370.66290055,58450306.03147977,48514948.87734996
1,All Population,44,Population,6,China,2,Female,7,10-14 years,1,Number,1994,49596146.64730512,54276092.34461897,45050362.926355146
1,All Population,44,Population,6,China,1,Male,7,10-14 years,1,Number,1995,55341891.07638076,60784234.072636425,49770916.79742443
1,All Population,44,Population,6,China,2,Female,7,10-14 years,1,Number,1995,51319000.32992108,56365514.954085216,46152986.3616789
1,All Population,44,Population,6,China,1,Male,7,10-14 years,1,Number,1996,57951058.69606762,63757346.386336945,52638488.80067563
1,All Population,44,Population,6,China,2,Female,7,10-14 years,1,Number,1996,53716658.63093126,59098376.61658115,48792327.189015634
1,All Population,44,Population,6,China,1,Male,7,10-14 years,1,Number,1997,60825948.84016048,66286340.07524249,55028081.89458123
1,All Population,44,Population,6,China,2,Female,7,10-14 years,1,Number,1997,56356878.336587355,61415722.52559728,50985073.206630476
1,All Population,44,Population,6,China,1,Male,7,10-14 years,1,Number,1998,63366418.73105659,68524019.04116975,58129471.83556321
1,All Population,44,Population,6,China,2,Female,7,10-14 years,1,Number,1998,58636256.34024044,63408450.426115185,53790257.952873304
1,All Population,44,Population,6,China,1,Male,7,10-14 years,1,Number,1999,65035781.083362386,69801369.00339407,60182203.05507985
1,All Population,44,Population,6,China,2,Female,7,10-14 years,1,Number,1999,60023933.99402695,64421794.10751688,55544458.448797494
1,All Population,44,Population,6,China,1,Male,7,10-14 years,1,Number,2000,65413781.56451757,69987544.14753827,60846017.69990779
1,All Population,44,Population,6,China,2,Female,7,10-14 years,1,Number,2000,60128276.96905329,64331902.72697108,55929624.89844094
1,All Population,44,Population,6,China,1,Male,7,10-14 years,1,Number,2001,64139684.92613306,68788932.5460248,59477747.77157476
1,All Population,44,Population,6,China,2,Female,7,10-14 years,1,Number,2001,58654990.40836264,62905975.979440965,54392061.87633394
1,All Population,44,Population,6,China,1,Male,7,10-14 years,1,Number,2002,61661443.59856119,66404915.132861994,56804905.81742519
1,All Population,44,Population,6,China,2,Female,7,10-14 years,1,Number,2002,56043156.56011753,60353494.30494278,51629190.94021434
1,All Population,44,Population,6,China,1,Male,7,10-14 years,1,Number,2003,58390757.11074113,63358836.889611244,53586786.09780526
