location_name,sex_name,age_name,measure_name,year,rate,population,population_source,reported_count,reconstructed_count,absolute_error,relative_error_pct
China,Male,15-19 years,DALYs,1990,61.88337504950358,65205213.72819838,derived_proxy_NOT_OFFICIAL,40351.18696324868,40351.18696325139,2.713932190090418e-09,6.725780316108746e-12
China,Male,15-19 years,DALYs,1991,61.84073386632883,62118545.03305512,derived_proxy_NOT_OFFICIAL,38414.56411552471,38414.564115527246,2.5393092073500156e-09,6.610277288878021e-12
China,Male,15-19 years,DALYs,1992,62.2752142830235,58766833.23881966,derived_proxy_NOT_OFFICIAL,36597.17132682068,36597.17132682203,1.3460521586239338e-09,3.67802239851653e-12
China,Male,15-19 years,DALYs,1993,62.08882778308881,55621943.129828095,derived_proxy_NOT_OFFICIAL,34535.01247948233,34535.01247948656,4.234607331454754e-09,1.2261780226576103e-11
China,Male,15-19 years,DALYs,1994,61.89376532449737,53160226.54413922,derived_proxy_NOT_OFFICIAL,32902.86586319798,32902.86586320069,2.713932190090418e-09,8.248315515658363e-12
China,Male,15-19 years,DALYs,1995,62.16858373728255,51498659.28029317,derived_proxy_NOT_OFFICIAL,32015.987118245685,32015.98711824689,1.204170985147357e-09,3.761155265024168e-12
China,Male,15-19 years,DALYs,1996,62.44145686949989,50430443.82387963,derived_proxy_NOT_OFFICIAL,31489.50382938117,31489.503829385172,4.001776687800884e-09,1.2708287528071625e-11
China,Male,15-19 years,DALYs,1997,62.07207194469227,49864405.381456316,derived_proxy_NOT_OFFICIAL,30951.86958316948,30951.869583170566,1.0877556633204222e-09,3.5143455887133384e-12
China,Male,15-19 years,DALYs,1998,62.6649507526977,50039925.87379838,derived_proxy_NOT_OFFICIAL,31357.4949054987,31357.494905502186,3.485183697193861e-09,1.1114356257402168e-11
China,Male,15-19 years,DALYs,1999,62.33473757278825,51164037.25492373,derived_proxy_NOT_OFFICIAL,31892.96835449687,31892.96835450032,3.4524418879300356e-09,1.0825087992925079e-11
China,Male,15-19 years,DALYs,2000,62.77961235479193,53280309.98540917,derived_proxy_NOT_OFFICIAL,33449.17207026991,33449.17207027137,1.4624674804508686e-09,4.3722083087094705e-12
China,Male,15-19 years,DALYs,2001,62.69642801349104,56325469.725123815,derived_proxy_NOT_OFFICIAL,35314.05757947176,35314.057579472945,1.1859810911118984e-09,3.3583823904770297e-12
China,Male,15-19 years,DALYs,2002,62.363073432332094,59750187.19246253,derived_proxy_NOT_OFFICIAL,37262.053114790055,37262.0531147913,1.2441887520253658e-09,3.3390236125543024e-12
China,Male,15-19 years,DALYs,2003,61.911210837092064,62864212.34558374,derived_proxy_NOT_OFFICIAL,38919.9950463508,38919.99504635161,8.076312951743603e-10,2.07510636682387e-12
China,Male,15-19 years,DALYs,2004,61.633504385893815,65057619.251689374,derived_proxy_NOT_OFFICIAL,40097.2906148462,40097.29061484807,1.8699211068451405e-09,4.663459994857592e-12
China,Male,15-19 years,DALYs,2005,61.75771802020604,65849493.90951295,derived_proxy_NOT_OFFICIAL,40667.14476636586,40667.14476636976,3.899913281202316e-09,9.589837948071967e-12
China,Male,15-19 years,DALYs,2006,61.451789950656014,64865544.00205515,derived_proxy_NOT_OFFICIAL,39861.0378504909,39861.03785049328,2.3792381398379803e-09,5.9688313905973206e-12
China,Male,15-19 years,DALYs,2007,61.04127764407573,62558214.47000265,derived_proxy_NOT_OFFICIAL,38186.33338380815,38186.33338381067,2.5174813345074654e-09,6.5926238824881075e-12
China,Male,15-19 years,DALYs,2008,60.74751539238542,59358980.789355375,derived_proxy_NOT_OFFICIAL,36059.105991774784,36059.105991776756,1.9717845134437084e-09,5.468201330042624e-12
China,Male,15-19 years,DALYs,2009,60.30580005673043,55682273.48020818,derived_proxy_NOT_OFFICIAL,33579.64051201433,33579.64051201618,1.8480932340025902e-09,5.50361232527599e-12
China,Male,15-19 years,DALYs,2010,60.14758400223724,52050711.09240444,derived_proxy_NOT_OFFICIAL,31307.24517806245,31307.245178065776,3.3251126296818256e-09,1.0620904556660872e-11
China,Male,15-19 years,DALYs,2011,60.13182292269767,49010340.299854316,derived_proxy_NOT_OFFICIAL,29470.81104291779,29470.81104291993,2.1391315385699272e-09,7.25847529426574e-12
China,Male,15-19 years,DALYs,2012,60.10057588017917,46488432.93321268,derived_proxy_NOT_OFFICIAL,27939.815910528683,27939.81591053169,3.0086084734648466e-09,1.0768175721340739e-11
China,Male,15-19 years,DALYs,2013,60.40047001845578,44326903.7268681,derived_proxy_NOT_OFFICIAL,26773.65819565537,26773.658195656724,1.3533281162381172e-09,5.054700057602608e-12
China,Male,15-19 years,DALYs,2014,60.49163253956742,42456998.308650464,derived_proxy_NOT_OFFICIAL,25682.931404198796,25682.931404199197,4.001776687800884e-10,1.5581463910099647e-12
China,Male,15-19 years,DALYs,2015,60.72930764636518,40904271.50051269,derived_proxy_NOT_OFFICIAL,24840.88088004845,24840.880880050827,2.3756001610308886e-09,9.563268599459808e-12
China,Male,15-19 years,DALYs,2016,60.75812862516495,39740219.51442723,derived_proxy_NOT_OFFICIAL,24145.41368849753,24145.413688498596,1.0659277904778719e-09,4.41461804808779e-12
China,Male,15-19 years,DALYs,2017,61.20533392536307,39000499.762183204,derived_proxy_NOT_OFFICIAL,23870.386112004195,23870.38611200466,4.656612873077393e-10,1.9507907627583894e-12
China,Male,15-19 years,DALYs,2018,61.457822371725314,38661639.088174865,derived_proxy_NOT_OFFICIAL,23760.60147680677,23760.601476808028,1.2587406672537327e-09,5.2975959740851524e-12
China,Male,15-19 years,DALYs,2019,61.56498665338584,38732910.15876223,derived_proxy_NOT_OFFICIAL,23845.910969708184,23845.910969709897,1.7134880181401968e-09,7.185668101826205e-12
China,Male,15-19 years,DALYs,2020,61.65800067714599,39235262.88198076,derived_proxy_NOT_OFFICIAL,24191.678653450446,24191.67865345171,1.2623786460608244e-09,5.218235014380749e-12
China,Male,15-19 years,DALYs,2021,61.31797870033228,40172887.60090091,derived_proxy_NOT_OFFICIAL,24633.202662427902,24633.202662428852,9.49512468650937e-10,3.854604217173891e-12
China,Male,15-19 years,DALYs,2022,61.40334369239255,41497456.02754338,derived_proxy_NOT_OFFICIAL,25480.82554819127,25480.825548191933,6.621121428906918e-10,2.5984721006721504e-12
China,Male,15-19 years,DALYs,2023,61.07504126488006,43091173.37302044,derived_proxy_NOT_OFFICIAL,26317.951919092546,26317.951919093248,7.021299097687006e-10,2.6678744300742318e-12
China,Male,20-24 years,DALYs,1990,196.79595184555987,67707110.41351196,derived_proxy_NOT_OFFICIAL,133244.85240539318,133244.85240539504,1.862645149230957e-09,1.397911525740536e-12
China,Male,20-24 years,DALYs,1991,197.47392595522976,67778008.86958888,derived_proxy_NOT_OFFICIAL,133843.89504905703,133843.89504906102,3.987224772572517e-09,2.979011310983667e-12
China,Male,20-24 years,DALYs,1992,198.0732754765204,67098076.42308377,derived_proxy_NOT_OFFICIAL,132903.3577529394,132903.35775294088,1.4842953532934189e-09,1.1168230648112358e-12
China,Male,20-24 years,DALYs,1993,198.7110585188754,65859614.364925176,derived_proxy_NOT_OFFICIAL,130870.33684098872,130870.33684099214,3.41970007866621e-09,2.6130444539324793e-12
China,Male,20-24 years,DALYs,1994,198.4909502614267,63944468.06496544,derived_proxy_NOT_OFFICIAL,126923.98230176169,126923.98230176444,2.750311978161335e-09,2.1668970105448393e-12
China,Male,20-24 years,DALYs,1995,199.14840437042864,61368700.34301836,derived_proxy_NOT_OFFICIAL,122214.78751598675,122214.78751599083,4.0745362639427185e-09,3.3339142887350957e-12
China,Male,20-24 years,DALYs,1996,199.44046363693332,58305019.72748567,derived_proxy_NOT_OFFICIAL,116283.80166810012,116283.80166810285,2.735760062932968e-09,2.352657914247968e-12
China,Male,20-24 years,DALYs,1997,197.9061179536501,55063953.30502002,derived_proxy_NOT_OFFICIAL,108974.93237777412,108974.93237777572,1.6007106751203537e-09,1.468879714071587e-12
China,Male,20-24 years,DALYs,1998,197.03020947614323,52072581.25378983,derived_proxy_NOT_OFFICIAL,102598.71592397512,102598.715923977,1.877197064459324e-09,1.829649667204717e-12
China,Male,20-24 years,DALYs,1999,196.50480045552575,49768823.794785336,derived_proxy_NOT_OFFICIAL,97798.12788700366,97798.12788700513,1.469743438065052e-09,1.502833919032887e-12
China,Male,20-24 years,DALYs,2000,196.38191637187103,48264375.13394207,derived_proxy_NOT_OFFICIAL,94782.50481294264,94782.50481294421,1.57160684466362e-09,1.6581191304927569e-12
China,Male,20-24 years,DALYs,2001,196.39675389101745,47374586.29050349,derived_proxy_NOT_OFFICIAL,93042.14964384452,93042.14964384782,3.3032847568392754e-09,3.5503100148522998e-12
China,Male,20-24 years,DALYs,2002,197.30739445646543,47009864.08463487,derived_proxy_NOT_OFFICIAL,92753.93796291709,92753.93796291879,1.7025740817189217e-09,1.8355814525089044e-12
China,Male,20-24 years,DALYs,2003,197.68231646658884,47389301.68948196,derived_proxy_NOT_OFFICIAL,93680.26933710568,93680.26933710827,2.5902409106492996e-09,2.764980212992764e-12
China,Male,20-24 years,DALYs,2004,197.8674333442811,48707874.01107095,derived_proxy_NOT_OFFICIAL,96377.0201422704,96377.02014227223,1.8335413187742233e-09,1.902467326824979e-12
China,Male,20-24 years,DALYs,2005,198.1393111140564,51009849.16522211,derived_proxy_NOT_OFFICIAL,101070.56373628702,101070.56373629034,3.3178366720676422e-09,3.2826933475156336e-12
China,Male,20-24 years,DALYs,2006,197.30140778210765,54224238.41170724,derived_proxy_NOT_OFFICIAL,106985.18574542188,106985.18574542475,2.86672729998827e-09,2.679555379573609e-12
China,Male,20-24 years,DALYs,2007,197.21814653584192,57810517.63249851,derived_proxy_NOT_OFFICIAL,114012.8313775885,114012.83137758964,1.1350493878126144e-09,9.955453031892084e-13
China,Male,20-24 years,DALYs,2008,196.7482434407392,61071259.93317485,derived_proxy_NOT_OFFICIAL,120156.63116564648,120156.63116564947,2.9831426218152046e-09,2.482711601411894e-12
China,Male,20-24 years,DALYs,2009,196.94844195387768,63377974.057437316,derived_proxy_NOT_OFFICIAL,124821.9324480517,124821.9324480556,3.899913281202316e-09,3.12438143258628e-12
China,Male,20-24 years,DALYs,2010,196.79357963402555,64225784.034192055,derived_proxy_NOT_OFFICIAL,126392.21944890248,126392.21944890502,2.5320332497358322e-09,2.0033141761225865e-12
China,Male,20-24 years,DALYs,2011,196.1677259980654,63221714.309579045,derived_proxy_NOT_OFFICIAL,124020.59929809211,124020.59929809473,2.6193447411060333e-09,2.112023934677381e-12
China,Male,20-24 years,DALYs,2012,195.51723918345053,60842258.42102973,derived_proxy_NOT_OFFICIAL,118957.10392165616,118957.10392165778,1.6152625903487206e-09,1.3578529882608059e-12
China,Male,20-24 years,DALYs,2013,195.366084180497,57561125.513468996,derived_proxy_NOT_OFFICIAL,112454.916925882,112454.91692588537,3.3614924177527428e-09,2.9891911440104227e-12
China,Male,20-24 years,DALYs,2014,194.94998788472185,53836572.40307525,derived_proxy_NOT_OFFICIAL,104954.39137734374,104954.3913773447,9.604264050722122e-10,9.150892997122723e-13
China,Male,20-24 years,DALYs,2015,194.767354491488,50227383.01721903,derived_proxy_NOT_OFFICIAL,97826.54513294264,97826.54513294443,1.7898855730891228e-09,1.829652238721847e-12
China,Male,20-24 years,DALYs,2016,194.86416623586047,47304485.899898484,derived_proxy_NOT_OFFICIAL,92179.4920409968,92179.49204099736,5.529727786779404e-10,5.998869883466117e-13
China,Male,20-24 years,DALYs,2017,195.06082937913595,44947246.3141564,derived_proxy_NOT_OFFICIAL,87674.47144347463,87674.47144347658,1.949956640601158e-09,2.224087135624572e-12
China,Male,20-24 years,DALYs,2018,196.1656951366785,42967520.1587763,derived_proxy_NOT_OFFICIAL,84287.53460245364,84287.53460245598,2.342858351767063e-09,2.779602420236007e-12
China,Male,20-24 years,DALYs,2019,196.95526949526555,41271448.02901015,derived_proxy_NOT_OFFICIAL,81286.29169013294,81286.2916901354,2.459273673593998e-09,3.025447000299708e-12
China,Male,20-24 years,DALYs,2020,197.6489018785141,39860940.32584608,derived_proxy_NOT_OFFICIAL,78784.71083248362,78784.71083248458,9.604264050722122e-10,1.219051761342786e-12
China,Male,20-24 years,DALYs,2021,197.478097667632,38786900.94026205,derived_proxy_NOT_OFFICIAL,76595.63412105701,76595.63412105836,1.3533281162381172e-09,1.766847590946534e-12
China,Male,20-24 years,DALYs,2022,197.2207037728612,38105523.38092668,derived_proxy_NOT_OFFICIAL,75151.98138819453,75151.98138819578,1.2514647096395493e-09,1.6652451293002626e-12
China,Male,20-24 years,DALYs,2023,195.98996148722813,37809781.14926221,derived_proxy_NOT_OFFICIAL,74103.37551284194,74103.37551284424,2.2992026060819626e-09,3.1026961864692872e-12
China,Male,25-29 years,DALYs,1990,307.9344900957017,56578756.170428336,derived_proxy_NOT_OFFICIAL,174225.50431589733,174225.50431589887,1.5425030142068863e-09,8.853485718199408e-13
China,Male,25-29 years,DALYs,1991,309.3317154885316,61306319.60945443,derived_proxy_NOT_OFFICIAL,189639.8901508057,189639.89015080742,1.7171259969472885e-09,9.054666692655185e-13
China,Male,25-29 years,DALYs,1992,310.6184723954299,65003222.19991781,derived_proxy_NOT_OFFICIAL,201912.01580518868,201912.01580519165,2.9685907065868378e-09,1.470239745142771e-12
China,Male,25-29 years,DALYs,1993,312.5400623634717,67099333.99387229,derived_proxy_NOT_OFFICIAL,209712.3003099205,209712.30030992263,2.1245796233415604e-09,1.0130925177978492e-12
China,Male,25-29 years,DALYs,1994,313.01087340371464,67940231.28420125,derived_proxy_NOT_OFFICIAL,212660.3113351786,212660.3113351821,3.521563485264778e-09,1.655957081579912e-12
China,Male,25-29 years,DALYs,1995,313.0104126897388,67864021.03218868,derived_proxy_NOT_OFFICIAL,212421.45230070112,212421.45230070496,3.841705620288849e-09,1.808529966573517e-12
China,Male,25-29 years,DALYs,1996,313.7786770493763,67211767.80542538,derived_proxy_NOT_OFFICIAL,210896.19584135903,210896.19584136238,3.346940502524376e-09,1.5870084755070791e-12
China,Male,25-29 years,DALYs,1997,312.0694847792736,66134480.80279585,derived_proxy_NOT_OFFICIAL,206385.53350273005,206385.5335027326,2.561137080192566e-09,1.2409479660349777e-12
China,Male,25-29 years,DALYs,1998,309.2024410422428,64769326.62756726,derived_proxy_NOT_OFFICIAL,200268.3389790604,200268.33897906131,9.022187441587448e-10,4.505049319119178e-13
China,Male,25-29 years,DALYs,1999,308.8325818677867,62933948.19286598,derived_proxy_NOT_OFFICIAL,194360.5370753609,194360.5370753633,2.4156179279088974e-09,1.242854112392307e-12
China,Male,25-29 years,DALYs,2000,308.5313970715783,60568637.90839212,derived_proxy_NOT_OFFICIAL,186873.2647259834,186873.26472598777,4.3655745685100555e-09,2.3361151071617434e-12
China,Male,25-29 years,DALYs,2001,308.4476070552344,57768323.96902357,derived_proxy_NOT_OFFICIAL,178185.01291836702,178185.0129183686,1.57160684466362e-09,8.820084354589517e-13
China,Male,25-29 years,DALYs,2002,308.8669462534308,54799422.58051918,derived_proxy_NOT_OFFICIAL,169257.30308896056,169257.3030889626,2.0372681319713593e-09,1.2036515380967544e-12
China,Male,25-29 years,DALYs,2003,310.5398378686624,52054969.06979452,derived_proxy_NOT_OFFICIAL,161651.41655192128,161651.41655192227,9.89530235528946e-10,6.121383014364837e-13
China,Male,25-29 years,DALYs,2004,310.8122503804206,49951132.163051695,derived_proxy_NOT_OFFICIAL,155254.2379664773,155254.23796647904,1.7462298274040222e-09,1.1247550149201535e-12
China,Male,25-29 years,DALYs,2005,310.6004068603198,48585070.71609077,derived_proxy_NOT_OFFICIAL,150905.42731754907,150905.42731755204,2.9685907065868378e-09,1.9671861770352743e-12
China,Male,25-29 years,DALYs,2006,311.7043955983596,47751739.69239119,derived_proxy_NOT_OFFICIAL,148844.27159586686,148844.27159586994,3.0850060284137726e-09,2.0726400790149307e-12
China,Male,25-29 years,DALYs,2007,311.0454777036284,47379586.38512053,derived_proxy_NOT_OFFICIAL,147372.06080559868,147372.06080560148,2.7939677238464355e-09,1.895859845192782e-12
China,Male,25-29 years,DALYs,2008,310.6700571970768,47695936.29442668,derived_proxy_NOT_OFFICIAL,148176.99256657372,148176.99256657666,2.939486876130104e-09,1.9837674022230114e-12
China,Male,25-29 years,DALYs,2009,310.32339269488256,48909182.87642868,derived_proxy_NOT_OFFICIAL,151776.63564147687,151776.63564147803,1.1641532182693481e-09,7.670174090689973e-13
China,Male,25-29 years,DALYs,2010,310.00444488118416,51083055.93156925,derived_proxy_NOT_OFFICIAL,158359.74396900405,158359.74396900606,2.0081643015146255e-09,1.2681027710601036e-12
China,Male,25-29 years,DALYs,2011,309.7784988978958,54162222.660093315,derived_proxy_NOT_OFFICIAL,167782.9203261722,167782.92032617304,8.440110832452774e-10,5.030375449446873e-13
China,Male,25-29 years,DALYs,2012,309.9407667183847,57592649.57677927,derived_proxy_NOT_OFFICIAL,178503.09967169896,178503.0996717022,3.230525180697441e-09,1.8097866012629412e-12
China,Male,25-29 years,DALYs,2013,310.43195428740046,60659159.62974113,derived_proxy_NOT_OFFICIAL,188305.41469291816,188305.41469291926,1.1059455573558807e-09,5.873147934484081e-13
China,Male,25-29 years,DALYs,2014,310.67021327327546,62726563.22256166,derived_proxy_NOT_OFFICIAL,194872.7477425278,194872.74774252827,4.656612873077393e-10,2.3895659742171133e-13
China,Male,25-29 years,DALYs,2015,309.98392324377807,63300964.16249435,derived_proxy_NOT_OFFICIAL,196222.81216203465,196222.81216203794,3.2887328416109085e-09,1.6760196255342504e-12
China,Male,25-29 years,DALYs,2016,309.5629292480079,62017458.08236782,derived_proxy_NOT_OFFICIAL,191983.05988492916,191983.05988493323,4.0745362639427185e-09,2.1223415578358396e-12
China,Male,25-29 years,DALYs,2017,308.7843555666382,59394074.10198395,derived_proxy_NOT_OFFICIAL,183399.60896057877,183399.6089605827,3.92901711165905e-09,2.1423257846223548e-12
China,Male,25-29 years,DALYs,2018,308.2215747304343,55930143.42659293,derived_proxy_NOT_OFFICIAL,172388.7688184341,172388.76881843526,1.1641532182693481e-09,6.753068812130535e-13
China,Male,25-29 years,DALYs,2019,306.85766815535743,52102071.91539501,derived_proxy_NOT_OFFICIAL,159879.2029402062,159879.2029402085,2.2992026060819626e-09,1.4380873583300574e-12
China,Male,25-29 years,DALYs,2020,306.1045110735479,48481224.654085815,derived_proxy_NOT_OFFICIAL,148403.21568985557,148403.21568985772,2.153683453798294e-09,1.4512377267479345e-12
China,Male,25-29 years,DALYs,2021,306.8759496107868,45643401.399541125,derived_proxy_NOT_OFFICIAL,140068.62147950334,140068.62147950497,1.6298145055770874e-09,1.1635828841333909e-12
China,Male,25-29 years,DALYs,2022,307.8456741338057,43411376.010377005,derived_proxy_NOT_OFFICIAL,133640.0431299042,133640.0431299063,2.0954757928848267e-09,1.567999937599488e-12
China,Male,25-29 years,DALYs,2023,307.3513267631007,41562547.03585337,derived_proxy_NOT_OFFICIAL,127743.03975123276,127743.03975123313,3.637978807091713e-10,2.8478880839036907e-13
China,Male,30-34 years,DALYs,1990,363.3534376137599,46161516.857447326,derived_proxy_NOT_OFFICIAL,167729.4583561866,167729.45835619015,3.550667315721512e-09,2.116901437898519e-12
China,Male,30-34 years,DALYs,1991,364.07638822469625,45050141.850993395,derived_proxy_NOT_OFFICIAL,164016.9293411971,164016.92934119908,1.979060471057892e-09,1.2066196331117385e-12
China,Male,30-34 years,DALYs,1992,365.30782174154905,45767545.97253148,derived_proxy_NOT_OFFICIAL,167192.42525681423,167192.42525681682,2.5902409106492996e-09,1.5492573342785036e-12
China,Male,30-34 years,DALYs,1993,365.5437410045413,48773688.62760359,derived_proxy_NOT_OFFICIAL,178289.16603524683,178289.1660352487,1.862645149230957e-09,1.0447326613568443e-12
China,Male,30-34 years,DALYs,1994,367.0102889907663,53099271.65044202,derived_proxy_NOT_OFFICIAL,194879.79033627608,194879.7903362793,3.2014213502407074e-09,1.6427672385712618e-12
China,Male,30-34 years,DALYs,1995,366.3467939367911,57705282.6230496,derived_proxy_NOT_OFFICIAL,211401.45282170497,211401.45282170642,1.4551915228366852e-09,6.883545516898538e-13
China,Male,30-34 years,DALYs,1996,366.084731578249,61667380.47066646,derived_proxy_NOT_OFFICIAL,225754.8642673723,225754.86426737686,4.5693013817071915e-09,2.0240101565632485e-12
China,Male,30-34 years,DALYs,1997,367.1036020562941,64541167.66745041,derived_proxy_NOT_OFFICIAL,236932.95131639965,236932.95131640273,3.0850060284137726e-09,1.302058667345963e-12
China,Male,30-34 years,DALYs,1998,365.5539710824481,65889046.36130731,derived_proxy_NOT_OFFICIAL,240860.0254821111,240860.0254821141,3.026798367500305e-09,1.2566628112912446e-12
China,Male,30-34 years,DALYs,1999,365.0839691452223,66182344.927477665,derived_proxy_NOT_OFFICIAL,241621.1317346152,241621.13173461717,1.979060471057892e-09,8.190759048474266e-13
China,Male,30-34 years,DALYs,2000,364.1924731970336,65863155.848605424,derived_proxy_NOT_OFFICIAL,239868.6562106516,239868.6562106528,1.2223608791828156e-09,5.095959174046248e-13
China,Male,30-34 years,DALYs,2001,364.5862199527948,65350463.1014687,derived_proxy_NOT_OFFICIAL,238258.78314328703,238258.78314329067,3.637978807091713e-09,1.5269022862858576e-12
China,Male,30-34 years,DALYs,2002,364.3352750602013,64661701.08899298,derived_proxy_NOT_OFFICIAL,235585.3865211871,235585.38652118776,6.693881005048752e-10,2.8413821009423033e-13
China,Male,30-34 years,DALYs,2003,365.5012486231576,63810578.46196501,derived_proxy_NOT_OFFICIAL,233228.46103213768,233228.4610321418,4.103640094399452e-09,1.7594937068310852e-12
China,Male,30-34 years,DALYs,2004,365.3417799618056,62516361.98890812,derived_proxy_NOT_OFFICIAL,228398.38965763932,228398.3896576426,3.2887328416109085e-09,1.43991069575429e-12
China,Male,30-34 years,DALYs,2005,366.0566466085223,60642444.491602845,derived_proxy_NOT_OFFICIAL,221985.69872739323,221985.69872739594,2.7066562324762344e-09,1.2192930661718482e-12
China,Male,30-34 years,DALYs,2006,365.4497236413622,58234916.87969423,derived_proxy_NOT_OFFICIAL,212819.3427996176,212819.34279961957,1.979060471057892e-09,9.299250928151292e-13
China,Male,30-34 years,DALYs,2007,365.8631726183044,55558700.87778719,derived_proxy_NOT_OFFICIAL,203268.82569698297,203268.82569698594,2.9685907065868378e-09,1.4604259637000005e-12
China,Male,30-34 years,DALYs,2008,365.9747529708113,53013375.498871624,derived_proxy_NOT_OFFICIAL,194015.5700234835,194015.57002348403,5.238689482212067e-10,2.7001386958675427e-13
China,Male,30-34 years,DALYs,2009,364.3449621850027,51027230.86693156,derived_proxy_NOT_OFFICIAL,185915.1450061746,185915.1450061758,1.1932570487260818e-09,6.418288562163408e-13
China,Male,30-34 years,DALYs,2010,363.81829598928834,49703834.549078956,derived_proxy_NOT_OFFICIAL,180831.64389779183,180831.64389779422,2.3865140974521637e-09,1.319743627835983e-12
China,Male,30-34 years,DALYs,2011,364.3455729027441,48834990.656319454,derived_proxy_NOT_OFFICIAL,177928.1264837673,177928.12648376866,1.367880031466484e-09,7.687823496479509e-13
China,Male,30-34 years,DALYs,2012,365.17074291849,48387629.40829076,derived_proxy_NOT_OFFICIAL,176697.46579089694,176697.4657909011,4.16184775531292e-09,2.3553522608173867e-12
China,Male,30-34 years,DALYs,2013,365.1616851242541,48621986.515970826,derived_proxy_NOT_OFFICIAL,177548.86530260538,177548.8653026067,1.3096723705530167e-09,7.37640518468466e-13
China,Male,30-34 years,DALYs,2014,365.7174514620722,49769703.63136743,derived_proxy_NOT_OFFICIAL,182016.49172086245,182016.49172086336,9.022187441587448e-10,4.956796692589663e-13
China,Male,30-34 years,DALYs,2015,365.92649755529845,51909323.96926739,derived_proxy_NOT_OFFICIAL,189949.9711053696,189949.9711053732,3.6088749766349792e-09,1.899908147200009e-12
China,Male,30-34 years,DALYs,2016,367.0618928609331,54992999.96968921,derived_proxy_NOT_OFFICIAL,201858.34662975228,201858.34662975356,1.280568540096283e-09,6.343896903332396e-13
China,Male,30-34 years,DALYs,2017,366.6769856585132,58446240.44334537,derived_proxy_NOT_OFFICIAL,214308.91268838415,214308.91268838567,1.5133991837501526e-09,7.06176502304741e-13
China,Male,30-34 years,DALYs,2018,366.6206082439789,61530956.636490144,derived_proxy_NOT_OFFICIAL,225585.16747903425,225585.16747903908,4.831235855817795e-09,2.141646062020814e-12
China,Male,30-34 years,DALYs,2019,365.925918536996,63591556.98296024,derived_proxy_NOT_OFFICIAL,232697.9890018717,232697.98900187446,2.764863893389702e-09,1.1881769607245995e-12
China,Male,30-34 years,DALYs,2020,365.7754373021424,64117703.69830136,derived_proxy_NOT_OFFICIAL,234526.81109055164,234526.81109055373,2.0954757928848267e-09,8.934909331435697e-13
China,Male,30-34 years,DALYs,2021,365.8852465471376,62734338.39547041,derived_proxy_NOT_OFFICIAL,229535.68870797893,229535.6887079825,3.5797711461782455e-09,1.5595706124516961e-12
China,Male,30-34 years,DALYs,2022,365.5606466149964,59997047.84313437,derived_proxy_NOT_OFFICIAL,219325.5960452671,219325.59604527077,3.6670826375484467e-09,1.6719811566323472e-12
China,Male,30-34 years,DALYs,2023,362.20697145102656,56426224.688878834,derived_proxy_NOT_OFFICIAL,204379.71954973743,204379.71954973944,2.0081643015146255e-09,9.825653474516697e-13
China,Male,35-39 years,DALYs,1990,381.3533949706996,47340672.99619521,derived_proxy_NOT_OFFICIAL,180535.26367296412,180535.26367296765,3.521563485264778e-09,1.9506236142563356e-12
China,Male,35-39 years,DALYs,1991,382.3373793516379,49330684.560396716,derived_proxy_NOT_OFFICIAL,188609.6465644405,188609.64656444386,3.346940502524376e-09,1.7745330440354002e-12
China,Male,35-39 years,DALYs,1992,382.1746879396479,50103624.48518965,derived_proxy_NOT_OFFICIAL,191483.37052272423,191483.37052272656,2.3283064365386963e-09,1.2159314044779597e-12
China,Male,35-39 years,DALYs,1993,383.3442625775976,49122594.460264355,derived_proxy_NOT_OFFICIAL,188308.6474926817,188308.64749268422,2.5320332497358322e-09,1.3446186797312298e-12
China,Male,35-39 years,DALYs,1994,383.6234896448864,47027302.510044634,derived_proxy_NOT_OFFICIAL,180407.77897488876,180407.77897489048,1.7171259969472885e-09,9.518026366181794e-13
China,Male,35-39 years,DALYs,1995,384.6245798159906,44854794.9826777,derived_proxy_NOT_OFFICIAL,172522.56672944702,172522.56672944812,1.1059455573558807e-09,6.410439969225848e-13
China,Male,35-39 years,DALYs,1996,384.0691035611461,43759392.52256812,derived_proxy_NOT_OFFICIAL,168066.30658522857,168066.30658523057,2.0081643015146255e-09,1.1948643022605247e-12
China,Male,35-39 years,DALYs,1997,384.61682688142207,44540650.67932499,derived_proxy_NOT_OFFICIAL,171310.83731515787,171310.83731515834,4.656612873077393e-10,2.718224337734509e-13
China,Male,35-39 years,DALYs,1998,384.02762682992,47587788.29867264,derived_proxy_NOT_OFFICIAL,182750.25406423837,182750.2540642389,5.238689482212067e-10,2.866583966756413e-13
China,Male,35-39 years,DALYs,1999,385.5262459409105,51918503.19563778,derived_proxy_NOT_OFFICIAL,200159.4563188537,200159.45631885395,2.3283064365386963e-10,1.1632257997492298e-13
China,Male,35-39 years,DALYs,2000,385.0067328261807,56501170.19880974,derived_proxy_NOT_OFFICIAL,217533.309390996,217533.30939099708,1.076841726899147e-09,4.95023833321831e-13
China,Male,35-39 years,DALYs,2001,384.6954142886217,60418929.65200938,derived_proxy_NOT_OFFICIAL,232428.85173354755,232428.8517335484,8.440110832452774e-10,3.631266415293559e-13
China,Male,35-39 years,DALYs,2002,385.3631562989599,63303568.75174518,derived_proxy_NOT_OFFICIAL,243948.6305916059,243948.63059160733,1.4260876923799515e-09,5.84585241950943e-13
