location_name,sex_name,measure_name,start_year,end_year,adult_count_start_reconstructed,adult_count_end_reconstructed,population_source,population_growth,population_aging,rate_change,total_change,component_sum,closure_error,population_growth_pct_of_total,population_aging_pct_of_total,rate_change_pct_of_total,cumulative_population_growth,cumulative_population_aging,cumulative_rate_change,cumulative_total_change,chain_step_years
China,Female,Incidence,2002,2003,124207.42379630519,126149.41088733608,derived_proxy_NOT_OFFICIAL,2400.166091297617,-542.4332539837245,84.25425371704719,1941.98709103094,1941.9870910309398,-2.2737367544323206e-13,123.59330823478565,-27.9318671318131,4.338558897027439,20874.457516170052,-8207.207316599213,1013.3196075812205,13680.56980715206,1
China,Female,Incidence,2003,2004,126149.41088733608,128270.79202468472,derived_proxy_NOT_OFFICIAL,2429.5302063476,-371.7767610133208,63.627692014316075,2121.381137348595,2121.381137348595,0.0,114.5258701311988,-17.52522234066743,2.999352209468641,23303.987722517653,-8578.984077612535,1076.9472995955366,15801.950944500655,1
China,Female,Incidence,2004,2005,128270.79202468472,130432.59832794765,derived_proxy_NOT_OFFICIAL,2341.1241023023663,-192.37842690818312,13.060627868774947,2161.806303262958,2161.8063032629584,4.547473508864641e-13,108.29481340528761,-8.89896687866131,0.6041534733737095,25645.11182482002,-8771.362504520717,1090.0079274643115,17963.757247763613,1
China,Female,Incidence,2005,2006,130432.59832794765,132498.20044994462,derived_proxy_NOT_OFFICIAL,2121.154061120166,-24.488625377072218,-31.063313746109394,2065.6021219969844,2065.602121996984,-4.547473508864641e-13,102.6893823612785,-1.1855441624642158,-1.5038381988142993,27766.265885940185,-8795.85112989779,1058.9446137182022,20029.359369760597,1
China,Female,Incidence,2006,2007,132498.20044994462,134393.08464924258,derived_proxy_NOT_OFFICIAL,1898.0718998027587,45.65047245066671,-48.838172955438495,1894.884199297987,1894.884199297987,0.0,100.16822666556367,2.4091431269298256,-2.577369792493492,29664.337785742944,-8750.200657447123,1010.1064407627637,21924.243569058584,1
China,Female,Incidence,2007,2008,134393.08464924258,136081.28048167817,derived_proxy_NOT_OFFICIAL,1693.5305772952706,55.383801008443704,-60.71854586814879,1688.1958324355655,1688.1958324355655,0.0,100.31600272653255,3.2806502625078346,-3.596652989040374,31357.868363038215,-8694.81685643868,949.3878948946149,23612.43940149415,1
China,Female,Incidence,2008,2009,136081.28048167817,137452.13498857812,derived_proxy_NOT_OFFICIAL,1503.4215876854335,-62.43638893399718,-70.1306918514844,1370.854506899952,1370.8545068999517,-2.2737367544323206e-13,109.67039755993277,-4.554559847141673,-5.115837712791113,32861.28995072365,-8757.253245372676,879.2572030431304,24983.293908394102,1
China,Female,Incidence,2009,2010,137452.13498857812,138483.31730361455,derived_proxy_NOT_OFFICIAL,1319.3600584836531,-214.7448467627837,-73.43289668447687,1031.1823150363925,1031.1823150363925,0.0,127.94634268306766,-20.825109549634288,-7.121233133433371,34180.650009207304,-8971.99809213546,805.8243063586535,26014.476223430494,1
China,Female,Incidence,2010,2011,138483.31730361455,138999.80871873462,derived_proxy_NOT_OFFICIAL,1124.4382386763464,-479.5829711792175,-128.36385237704962,516.4914151200792,516.4914151200792,0.0,217.70705296523187,-92.8540063086468,-24.853046656585047,35305.08824788365,-9451.581063314678,677.4604539816039,26530.967638550574,1
China,Female,Incidence,2011,2012,138999.80871873462,139012.78066876094,derived_proxy_NOT_OFFICIAL,930.5229287302645,-724.9181942056748,-192.63278449824426,12.97195002634544,12.971950026345468,2.842170943040401e-14,7173.346542658697,-5588.351733805626,-1484.9948088530703,36235.611176613915,-10176.499257520352,484.8276694833597,26543.93958857692,1
China,Female,Incidence,2012,2013,139012.78066876094,138613.27399701488,derived_proxy_NOT_OFFICIAL,745.7123923452939,-935.9049152610047,-209.31414883031783,-399.5066717460286,-399.50667174602864,-5.684341886080802e-14,-186.65830762880293,234.26515286232095,52.39315476648196,36981.323568959204,-11112.404172781358,275.51352065304184,26144.43291683089,1
China,Female,Incidence,2013,2014,138613.27399701488,137809.86731494177,derived_proxy_NOT_OFFICIAL,574.9180312992297,-1212.6944000793835,-165.63031329298488,-803.4066820731387,-803.4066820731387,0.0,-71.56002608986162,150.9440271208729,20.615998968988734,37556.241600258436,-12325.098572860741,109.88320736005699,25341.02623475775,1
China,Female,Incidence,2014,2015,137809.86731494177,136893.25973884438,derived_proxy_NOT_OFFICIAL,427.93370680031273,-1274.8561467670029,-69.68513613067141,-916.6075760973617,-916.6075760973615,2.2737367544323206e-13,-46.686686643189795,139.08418171655916,7.602504926630617,37984.17530705875,-13599.954719627744,40.198071229385576,24424.41865866039,1
China,Female,Incidence,2015,2016,136893.25973884438,135921.74267247974,derived_proxy_NOT_OFFICIAL,313.6624499149087,-1355.7889286586967,70.6094123791166,-971.5170663646713,-971.5170663646715,-1.1368683772161603e-13,-32.28584044216589,139.5537943282804,-7.267953886114488,38297.837756973655,-14955.743648286441,110.80748360850218,23452.90159229572,1
China,Female,Incidence,2016,2017,135921.74267247974,134964.74153671347,derived_proxy_NOT_OFFICIAL,234.55032148386334,-1348.0626785728139,156.51122132267724,-957.0011357662734,-957.0011357662733,1.1368683772161603e-13,-24.508886428442768,140.8632266139806,-16.354340185537847,38532.38807845752,-16303.806326859254,267.3187049311794,22495.900456529445,1
China,Female,Incidence,2017,2018,134964.74153671347,134032.7772697242,derived_proxy_NOT_OFFICIAL,221.02313445266918,-1325.5273693157505,172.53996787381766,-931.9642669892637,-931.9642669892637,0.0,-23.715837857892396,142.22941976068495,-18.51358190279256,38753.41121291019,-17629.333696175006,439.8586728049971,21563.93618954018,1
