location_name,sex_name,measure_name,start_year,end_year,adult_count_start_reconstructed,adult_count_end_reconstructed,population_source,population_growth,population_aging,rate_change,total_change,component_sum,closure_error,population_growth_pct_of_total,population_aging_pct_of_total,rate_change_pct_of_total,cumulative_population_growth,cumulative_population_aging,cumulative_rate_change,cumulative_total_change,chain_step_years
China,Male,Incidence,2015,2020,176736.98057902182,173245.96260665575,derived_proxy_NOT_OFFICIAL,2878.23962924287,-6930.643627899193,561.3860262901678,-3491.0179723661568,-3491.017972366156,9.094947017729282e-13,-82.4470011906597,198.52787017311496,-16.080868982455257,47390.05021340797,-23986.695248419364,650.9237759669145,24054.278740955517,5
China,Male,Incidence,2020,2023,173245.96260665575,171280.30877956116,derived_proxy_NOT_OFFICIAL,2287.3660591465837,-3738.827743708335,-514.1921425327213,-1965.653827094473,-1965.653827094473,0.0,-116.36667797847443,190.20784291580352,26.158835062670892,49677.416272554554,-27725.5229921277,136.7316334341932,22088.624913861044,5
China,Male,Prevalence,1990,1995,1920293.5095298905,2153848.095032992,derived_proxy_NOT_OFFICIAL,125155.01701128298,97348.6641361994,11050.90435561922,233554.58550310158,233554.58550310158,0.0,53.5870519269342,41.68133283553391,4.731615237531898,125155.01701128298,97348.6641361994,11050.90435561922,233554.58550310158,5
China,Male,Prevalence,1995,2000,2153848.095032992,2303583.0455549266,derived_proxy_NOT_OFFICIAL,105463.79507901706,50795.56242213655,-6524.406979218825,149734.95052193478,149734.95052193478,0.0,70.43365273865543,33.92365125515267,-4.3573039938080855,230618.81209030002,148144.22655833594,4526.497376400394,383289.53602503636,5
China,Male,Prevalence,2000,2005,2303583.0455549266,2482828.421432954,derived_proxy_NOT_OFFICIAL,194172.68016157323,-19024.89836290758,4097.59407936153,179245.37587802717,179245.37587802717,0.0,108.32786018073,-10.613885167031386,2.2860249863013813,424791.49225187325,129119.32819542836,8624.091455761925,562534.9119030635,5
China,Male,Prevalence,2005,2010,2482828.421432954,2680727.0954207284,derived_proxy_NOT_OFFICIAL,144141.1978763767,48911.07377913726,4846.402332260661,197898.67398777464,197898.67398777461,-2.9103830456733704e-11,72.83585835713137,24.71521046278399,2.4489311800846383,568932.6901282499,178030.40197456564,13470.493788022584,760433.5858908382,5
China,Male,Prevalence,2010,2015,2680727.0954207284,2831414.5859148335,derived_proxy_NOT_OFFICIAL,74598.74118421313,74975.24186958108,1113.507440311291,150687.4904941055,150687.49049410547,-2.9103830456733704e-11,49.5055966089841,49.7554519115931,0.7389514794228048,643531.4313124631,253005.6438441467,14584.001228333876,911121.0763849437,5
China,Male,Prevalence,2015,2020,2831414.5859148335,2908420.901734111,derived_proxy_NOT_OFFICIAL,47202.76213923058,29250.182183312565,553.3714967328899,77006.31581927603,77006.31581927603,0.0,61.29726066886439,37.98413399228058,0.7186053388550389,690734.1934516936,282255.8260274593,15137.372725066765,988127.3922042197,5
China,Male,Prevalence,2020,2023,2908420.901734111,2920251.9442918487,derived_proxy_NOT_OFFICIAL,38695.06340489249,-16846.876606857717,-10017.144240296057,11831.042557738721,11831.042557738718,-3.637978807091713e-12,327.06385101777806,-142.39553720342357,-84.66831381435453,729429.2568565862,265408.94942060154,5120.228484770709,999958.4347619584,5
United States of America,Female,DALYs,1990,1995,385611.41380111314,402529.892493087,derived_proxy_NOT_OFFICIAL,18641.678525986732,509.28087259602034,-2232.480706608796,16918.478691973956,16918.478691973956,0.0,110.18531196206342,3.010204888206767,-13.195516850270195,18641.678525986732,509.28087259602034,-2232.480706608796,16918.478691973956,5
United States of America,Female,DALYs,1995,2000,402529.892493087,419365.43435965956,derived_proxy_NOT_OFFICIAL,21160.26489828695,-2508.745612779293,-1815.9774189350237,16835.541866572632,16835.541866572632,0.0,125.68805367827905,-14.90148420919238,-10.786569469086647,39801.94342427368,-1999.4647401832726,-4048.4581255438197,33754.02055854659,5
United States of America,Female,DALYs,2000,2005,419365.43435965956,444192.8885315873,derived_proxy_NOT_OFFICIAL,24574.224129657978,-2862.038158469901,3115.2682007397425,24827.45417192782,24827.454171927817,-3.637978807091713e-12,98.98004023885716,-11.527714999091538,12.547674760234372,64376.167553931664,-4861.502898653174,-933.1899248040772,58581.47473047441,5
United States of America,Female,DALYs,2005,2010,444192.8885315873,462076.5506884189,derived_proxy_NOT_OFFICIAL,24658.45061288586,-3324.7495426328,-3450.0389134215266,17883.66215683153,17883.662156831535,3.637978807091713e-12,137.8825566969591,-18.590988319261843,-19.291568377697278,89034.61816681753,-8186.252441285974,-4383.228838225604,76465.13688730594,5
United States of America,Female,DALYs,2010,2015,462076.5506884189,455515.21668237477,derived_proxy_NOT_OFFICIAL,21051.788064143155,-3123.178100199468,-24489.943969987882,-6561.334006044199,-6561.334006044195,3.637978807091713e-12,-320.84615788116525,47.59974263347126,373.24641524769396,110086.40623096068,-11309.430541485443,-28873.172808213487,69903.80288126174,5
United States of America,Female,DALYs,2015,2020,455515.21668237477,461187.4528600129,derived_proxy_NOT_OFFICIAL,16328.968082914664,-5559.860815180834,-5096.871090095597,5672.236177638231,5672.236177638234,2.7284841053187847e-12,287.87532062378995,-98.01885254883396,-89.85646807495591,126415.37431387533,-16869.291356666276,-33970.043898309086,75576.03905889997,5
United States of America,Female,DALYs,2020,2023,461187.4528600129,464662.24130695383,derived_proxy_NOT_OFFICIAL,8375.126070781302,-4007.689505132837,-892.648118707691,3474.7884469407727,3474.788446940773,4.547473508864641e-13,241.02549547022983,-115.33621589715005,-25.68927957307975,134790.50038465665,-20876.98086179911,-34862.69201701677,79050.82750584075,5
United States of America,Female,Incidence,1990,1995,31275.82977991084,31391.42798285007,derived_proxy_NOT_OFFICIAL,1482.675538127384,-1376.1009600342616,9.023624846099363,115.59820293922166,115.59820293922182,1.5631940186722204e-13,1282.61123480175,-1190.4172599964875,7.806025194737443,1482.675538127384,-1376.1009600342616,9.023624846099363,115.59820293922166,5
United States of America,Female,Incidence,1995,2000,31391.42798285007,31959.566491471945,derived_proxy_NOT_OFFICIAL,1631.2082585324686,-625.4778365960841,-437.591913314501,568.1385086218834,568.1385086218834,0.0,287.11453875732553,-110.09249102182618,-77.02204773549933,3113.8837966598526,-2001.5787966303456,-428.56828846840165,683.736711561105,5
United States of America,Female,Incidence,2000,2005,31959.566491471945,34133.65937380471,derived_proxy_NOT_OFFICIAL,1880.4566148743647,42.88192872154407,250.7543387368581,2174.0928823327667,2174.0928823327667,0.0,86.49384900504641,1.9724055522196666,11.533745442733926,4994.340411534217,-1958.6968679088016,-177.81394973154354,2857.829593893872,5
United States of America,Female,Incidence,2005,2010,34133.65937380471,35543.09823158268,derived_proxy_NOT_OFFICIAL,1895.9347250788474,-261.7208516116455,-224.77501568923373,1409.4388577779682,1409.4388577779682,0.0,134.5169898372078,-18.56915255084268,-15.94783728636514,6890.275136613065,-2220.417719520447,-402.5889654207773,4267.26845167184,5
United States of America,Female,Incidence,2010,2015,35543.09823158268,34941.35163381384,derived_proxy_NOT_OFFICIAL,1617.0075544841518,-687.3366415690846,-1531.4175106839075,-601.7465977688407,-601.7465977688403,4.547473508864641e-13,-268.7190190155958,114.2236024462116,254.49541656938413,8507.282691097216,-2907.754361089532,-1934.0064761046847,3665.5218539029993,5
United States of America,Female,Incidence,2015,2020,34941.35163381384,34948.581320443285,derived_proxy_NOT_OFFICIAL,1245.0420509229432,-1071.1263110194898,-166.6860532740187,7.229686629434582,7.229686629434724,1.4210854715202004e-13,17221.245051672664,-14815.667205526725,-2305.577846145938,9752.324742020159,-3978.8806721090214,-2100.6925293787035,3672.751540532434,5
United States of America,Female,Incidence,2020,2023,34948.581320443285,35354.910691132776,derived_proxy_NOT_OFFICIAL,635.9591874245585,-430.7520790285755,201.12226229352257,406.3293706895056,406.3293706895056,0.0,156.51322136654585,-106.01056928216308,49.497347915617226,10388.283929444719,-4409.632751137597,-1899.5702670851808,4079.0809112219395,5
United States of America,Female,Prevalence,1990,1995,624851.7298002987,653510.7750654983,derived_proxy_NOT_OFFICIAL,30237.01100437417,1512.7707217994416,-3090.736460973877,28659.045265199733,28659.045265199737,3.637978807091713e-12,105.50599548789066,5.278510528877867,-10.784506016768514,30237.01100437417,1512.7707217994416,-3090.736460973877,28659.045265199733,5
United States of America,Female,Prevalence,1995,2000,653510.7750654983,679357.821445144,derived_proxy_NOT_OFFICIAL,34315.95011856486,-3254.9991114706113,-5213.904627448549,25847.046379645704,25847.046379645704,0.0,132.76546037224716,-12.593311683124814,-20.17214868912236,64552.96112293903,-1742.2283896711697,-8304.641088422426,54506.09164484544,5
United States of America,Female,Prevalence,2000,2005,679357.821445144,719252.5631525567,derived_proxy_NOT_OFFICIAL,39800.013007757916,-3784.7757773303124,3879.504476985273,39894.741707412875,39894.74170741288,7.275957614183426e-12,99.76255342032367,-9.486903825791808,9.724350405468146,104352.97413069695,-5527.004167001482,-4425.136611437153,94400.83335225831,5
United States of America,Female,Prevalence,2005,2010,719252.5631525567,748404.9438932335,derived_proxy_NOT_OFFICIAL,39932.14612116494,-4220.18188588294,-6559.5834946052255,29152.380740676774,29152.380740676766,-7.275957614183426e-12,136.97730719277752,-14.476285567972342,-22.501021624805194,144285.1202518619,-9747.186052884423,-10984.72010604238,123553.21409293509,5
United States of America,Female,Prevalence,2010,2015,748404.9438932335,741449.1967054268,derived_proxy_NOT_OFFICIAL,34178.96588897534,-3823.4076941584544,-37311.30538262388,-6955.747187806992,-6955.7471878069955,-3.637978807091713e-12,-491.3773454689242,54.96760579310098,536.4097396758233,178464.08614083723,-13570.593747042876,-48296.02548866626,116597.4669051281,5
United States of America,Female,Prevalence,2015,2020,741449.1967054268,757231.0045221482,derived_proxy_NOT_OFFICIAL,26693.383168196113,-7772.189328906087,-3139.386022568525,15781.807816721499,15781.807816721503,3.637978807091713e-12,169.14021180712476,-49.2477757882156,-19.892436018909137,205157.46930903333,-21342.783075948966,-51435.41151123479,132379.2747218496,5
United States of America,Female,Prevalence,2020,2023,757231.0045221482,766467.9634766163,derived_proxy_NOT_OFFICIAL,13782.993403907285,-5956.950399078196,1410.9159496390494,9236.958954468137,9236.958954468138,1.8189894035458565e-12,149.21570477738373,-64.49038507632079,15.274680298937085,218940.4627129406,-27299.733475027162,-50024.495561595744,141616.23367631773,5
United States of America,Male,DALYs,1990,1995,385181.7982555035,408463.98148982605,derived_proxy_NOT_OFFICIAL,21733.148039501742,1584.4235824843927,-35.38838766378467,23282.18323432235,23282.18323432235,0.0,93.34669270819484,6.805305011725241,-0.1519977199200781,21733.148039501742,1584.4235824843927,-35.38838766378467,23282.18323432235,5
United States of America,Male,DALYs,1995,2000,408463.98148982605,429714.00922772655,derived_proxy_NOT_OFFICIAL,24567.850051712787,-3205.9125858325374,-111.90972797969395,21250.027737900557,21250.027737900553,-3.637978807091713e-12,115.61326109657125,-15.08662776997049,-0.526633326600779,46300.998091214526,-1621.4890033481447,-147.29811564347864,44532.21097222291,5
United States of America,Male,DALYs,2000,2005,429714.00922772655,453670.5497947116,derived_proxy_NOT_OFFICIAL,28478.473895097304,-5383.116784816249,861.1834567040885,23956.540566985146,23956.540566985146,0.0,118.87556893061556,-22.470342784946165,3.5947738543306116,74779.47198631184,-7004.605788164394,713.8853410606098,68488.75153920805,5
United States of America,Male,DALYs,2005,2010,453670.5497947116,473017.4954768643,derived_proxy_NOT_OFFICIAL,26459.857267680458,-6107.6349134768825,-1005.2766720509389,19346.94568215264,19346.945682152636,-3.637978807091713e-12,136.7650362097693,-31.56898775557691,-5.196048454192417,101239.3292539923,-13112.240701641276,-291.39133099032915,87835.6972213607,5
United States of America,Male,DALYs,2010,2015,473017.4954768643,483823.31064858043,derived_proxy_NOT_OFFICIAL,24991.47883752755,-4710.634874602509,-9475.028791208946,10805.815171716094,10805.815171716096,1.8189894035458565e-12,231.27805205239875,-43.59351700677296,-87.68453504562578,126230.80809151984,-17822.875576243783,-9766.420122199275,98641.51239307679,5
United States of America,Male,DALYs,2015,2020,483823.31064858043,492645.7277286054,derived_proxy_NOT_OFFICIAL,21053.72218652506,-5990.445194708912,-6240.85991179131,8822.41708002484,8822.41708002484,0.0,238.63893528898757,-67.90027200450658,-70.73866328448098,147284.5302780449,-23813.320770952698,-16007.280033990584,107463.92947310163,5
United States of America,Male,DALYs,2020,2023,492645.7277286054,497975.7644495556,derived_proxy_NOT_OFFICIAL,10494.749495616212,-4126.035372475511,-1038.6774021904857,5330.036720950215,5330.036720950215,0.0,196.89825877494619,-77.41101212788531,-19.487246647060907,157779.2797736611,-27939.35614342821,-17045.95743618107,112793.96619405184,5
United States of America,Male,Incidence,1990,1995,35054.94300939064,35436.32464020181,derived_proxy_NOT_OFFICIAL,1931.5853593934016,-1406.3783958772278,-143.82533270498848,381.38163081118546,381.38163081118535,-1.1368683772161603e-13,506.47047559290854,-368.75881853195443,-37.711657060954145,1931.5853593934016,-1406.3783958772278,-143.82533270498848,381.38163081118546,5
United States of America,Male,Incidence,1995,2000,35436.32464020181,36645.240826595145,derived_proxy_NOT_OFFICIAL,2113.3516773477595,-943.0160825602557,38.5805916058295,1208.9161863933332,1208.9161863933334,2.2737367544323206e-13,174.81374648913496,-78.00508365874718,3.191337169612262,4044.937036741161,-2349.3944784374835,-105.24474109915899,1590.2978172045187,5
United States of America,Male,Incidence,2000,2005,36645.240826595145,38784.969255458534,derived_proxy_NOT_OFFICIAL,2431.29948796173,-279.6843508953522,-11.886708203003462,2139.7284288633746,2139.7284288633746,0.0,113.62654508699677,-13.07102093530256,-0.5555241516942264,6476.236524702891,-2629.0788293328355,-117.13144930216245,3730.026246067893,5
United States of America,Male,Incidence,2005,2010,38784.969255458534,40528.0450403626,derived_proxy_NOT_OFFICIAL,2265.0737382541397,-624.0052604765345,102.00730712646207,1743.0757849040674,1743.0757849040672,-2.2737367544323206e-13,129.94694538647389,-35.799089510665056,5.852144124191145,8741.310262957031,-3253.08408980937,-15.124142175700385,5473.102030971961,5
United States of America,Male,Incidence,2010,2015,40528.0450403626,41147.55823511493,derived_proxy_NOT_OFFICIAL,2133.1753075765155,-922.7567694411337,-590.9053433830632,619.5131947523187,619.5131947523187,0.0,344.3308916817113,-148.94868701062157,-95.38220467108971,10874.485570533547,-4175.840859250504,-606.0294855587636,6092.615225724279,5
United States of America,Male,Incidence,2015,2020,41147.55823511493,41291.99534666249,derived_proxy_NOT_OFFICIAL,1777.733999500962,-1292.713745912263,-340.58314204113293,144.43711154756602,144.43711154756608,5.684341886080802e-14,1230.8014058530373,-895.0011060602985,-235.80029979273863,12652.219570034507,-5468.554605162767,-946.6126275998965,6237.052337271845,5
United States of America,Male,Incidence,2020,2023,41291.99534666249,41469.60122492191,derived_proxy_NOT_OFFICIAL,876.755255494896,-515.0551464163509,-184.0942308191188,177.6058782594264,177.6058782594263,-8.526512829121202e-14,493.65216066454286,-289.9989299138045,-103.65323075073842,13528.974825529403,-5983.609751579118,-1130.7068584190154,6414.658215531272,5
United States of America,Male,Prevalence,1990,1995,606725.157079028,643308.013379354,derived_proxy_NOT_OFFICIAL,34231.29717159413,3241.200394344535,-889.6412656128329,36582.85630032583,36582.85630032584,7.275957614183426e-12,93.57196412049774,8.859888817144295,-2.4318529376420206,34231.29717159413,3241.200394344535,-889.6412656128329,36582.85630032583,5
United States of America,Male,Prevalence,1995,2000,643308.013379354,677162.8714192561,derived_proxy_NOT_OFFICIAL,38704.075932867956,-3899.6462471961663,-949.5716457696205,33854.858039902174,33854.858039902174,0.0,114.32355110528118,-11.51871983217282,-2.804831273108373,72935.37310446208,-658.4458528516311,-1839.2129113824535,70437.714340228,5
United States of America,Male,Prevalence,2000,2005,677162.8714192561,716109.8550844069,derived_proxy_NOT_OFFICIAL,44914.827791924785,-7165.28454084477,1197.440414070695,38946.98366515071,38946.983665150714,7.275957614183426e-12,115.32299440203897,-18.39753394627112,3.0745395442321515,117850.20089638687,-7823.730393696402,-641.7724973117583,109384.69800537871,5
United States of America,Male,Prevalence,2005,2010,716109.8550844069,748952.308743789,derived_proxy_NOT_OFFICIAL,41829.6859656343,-7955.7108648681315,-1031.5214413841022,32842.45365938207,32842.45365938207,0.0,127.36467987276846,-24.223862648567465,-3.1408172242009957,159679.88686202117,-15779.441258564533,-1673.2939386958606,142227.15166476078,5
United States of America,Male,Prevalence,2010,2015,748952.308743789,769349.6637356488,derived_proxy_NOT_OFFICIAL,39653.64067437309,-5914.7570660746815,-13341.528616438543,20397.354991859873,20397.35499185987,-3.637978807091713e-12,194.40579766444213,-28.997666944734398,-65.40813071970777,199333.52753639425,-21694.198324639216,-15014.822555134404,162624.50665662065,5
