sex_name,measure_name,metric_name,age_name,year,China,United States of America,china_us_pct_difference,china_us_absolute_difference
Male,Incidence,Number,70+ years,2012,2489.599810819998,360.39407702370414,590.7993137346289,2129.2057337962938
Male,Incidence,Number,15-19 years,2013,14160.156623743813,5850.535654634068,142.03179776415675,8309.620969109745
Male,Incidence,Number,20-24 years,2013,30658.90188492321,10208.002103877698,200.34184527917427,20450.89978104551
Male,Incidence,Number,25-29 years,2013,26626.781930896614,6519.351025048184,308.4268791263593,20107.43090584843
Male,Incidence,Number,30-34 years,2013,16394.489758445576,4074.580994318432,302.36013914819563,12319.908764127144
Male,Incidence,Number,35-39 years,2013,14621.098286099266,2883.127955873176,407.1262361531631,11737.97033022609
Male,Incidence,Number,40-44 years,2013,15954.424802162408,2501.155400644825,537.8821882898274,13453.269401517584
Male,Incidence,Number,45-49 years,2013,17002.621626344822,2334.241071290648,628.4004139702562,14668.380555054175
Male,Incidence,Number,50-54 years,2013,12718.484441258506,2240.42341629672,467.6821777859011,10478.061024961786
Male,Incidence,Number,55-59 years,2013,12977.198845057204,1870.3031953931672,593.8553533470915,11106.895649664037
Male,Incidence,Number,60-64 years,2013,9787.307588018088,1307.302912812775,648.6641001173822,8480.004675205313
Male,Incidence,Number,65-69 years,2013,4631.39660225063,740.8525596779622,525.1441723119417,3890.544042572668
Male,Incidence,Number,70+ years,2013,2531.0527539777504,382.8467496583286,561.1138154461511,2148.206004319422
Male,Incidence,Number,15-19 years,2014,13598.270760406656,5739.061239072436,136.94242305392174,7859.20952133422
Male,Incidence,Number,20-24 years,2014,28684.607623263943,10066.9652963982,184.93798060004076,18617.64232686574
Male,Incidence,Number,25-29 years,2014,27536.121352797552,6613.122338846897,316.3860872653826,20922.999013950655
Male,Incidence,Number,30-34 years,2014,16795.750613850396,4165.2538914077,303.23473794712805,12630.496722442695
Male,Incidence,Number,35-39 years,2014,14051.907716884589,2950.5034119824045,376.25458285585563,11101.404304902184
Male,Incidence,Number,40-44 years,2014,15646.015336715369,2468.447260123279,533.8403736417677,13177.56807659209
Male,Incidence,Number,45-49 years,2014,17089.72156440469,2308.3045702259365,640.3581739099511,14781.416994178751
Male,Incidence,Number,50-54 years,2014,13917.954355127757,2255.7699265504616,516.9935236441061,11662.184428577295
Male,Incidence,Number,55-59 years,2014,12368.463720524294,1915.1058036886104,545.8370966607631,10453.357916835685
Male,Incidence,Number,60-64 years,2014,10076.917776963715,1350.6572835175346,646.0751072781591,8726.260493446181
Male,Incidence,Number,65-69 years,2014,5076.167836920433,781.2869089463397,549.7187881678783,4294.880927974093
Male,Incidence,Number,70+ years,2014,2565.834812935287,402.72517192945486,537.1180625840649,2163.109641005832
Male,Incidence,Number,15-19 years,2015,13133.277055322662,5685.376771235324,131.00099753756604,7447.900284087338
Male,Incidence,Number,20-24 years,2015,26770.68146750295,9918.513722467647,169.90617966138797,16852.1677450353
Male,Incidence,Number,25-29 years,2015,27763.14087958728,6735.020862839809,312.2205624153183,21028.120016747474
Male,Incidence,Number,30-34 years,2015,17533.270124367144,4217.618792919782,315.7149089386804,13315.651331447361
Male,Incidence,Number,35-39 years,2015,13665.293938104274,3030.043428123968,350.9933359788527,10635.250509980306
Male,Incidence,Number,40-44 years,2015,15173.542886147372,2419.961159594047,527.0159678386227,12753.581726553326
Male,Incidence,Number,45-49 years,2015,17047.979472520972,2306.362987260135,639.1715686858674,14741.616485260838
Male,Incidence,Number,50-54 years,2015,15201.92847672243,2242.0551968373074,578.0354247373841,12959.873279885123
Male,Incidence,Number,55-59 years,2015,11808.488207441722,1954.73676218206,504.09608270015775,9853.751445259662
Male,Incidence,Number,60-64 years,2015,10683.1079756606,1393.1637623335382,666.8235611990423,9289.94421332706
Male,Incidence,Number,65-69 years,2015,5333.1842799935175,825.446381985047,546.0969962904421,4507.73789800847
Male,Incidence,Number,70+ years,2015,2623.085815673457,419.25840733975065,525.6489481790667,2203.8274083337064
Male,Incidence,Number,15-19 years,2016,12790.43953108944,5658.1707502519,126.05255471514383,7132.268780837539
Male,Incidence,Number,20-24 years,2016,25199.58852291921,9781.870286145337,157.61523906743,15417.718236773873
Male,Incidence,Number,25-29 years,2016,27115.91501832244,6865.214428540346,294.9755000454912,20250.700589782096
Male,Incidence,Number,30-34 years,2016,18596.665487827297,4259.121274643691,336.6315089110265,14337.544213183606
Male,Incidence,Number,35-39 years,2016,13415.532872684156,3106.9067009112305,331.7970948000946,10308.626171772925
Male,Incidence,Number,40-44 years,2016,14554.38503334003,2361.523316894322,516.313416396021,12192.861716445708
Male,Incidence,Number,45-49 years,2016,16986.34939714106,2324.61564646485,630.7164701817688,14661.73375067621
Male,Incidence,Number,50-54 years,2016,16322.070377462464,2206.413102267001,639.7558671443799,14115.657275195463
Male,Incidence,Number,55-59 years,2016,11601.077440565425,1982.83931694106,485.0740068268612,9618.238123624365
Male,Incidence,Number,60-64 years,2016,11090.969352838118,1433.410030783261,673.7471564069953,9657.559322054856
Male,Incidence,Number,65-69 years,2016,5648.006515242214,868.1422761997412,550.5853556592291,4779.864239042473
Male,Incidence,Number,70+ years,2016,2724.755623956813,432.2012517025454,530.4367729670705,2292.5543722542675
Male,Incidence,Number,15-19 years,2017,12584.1933830231,5620.525055962716,123.89711384121935,6963.6683270603835
Male,Incidence,Number,20-24 years,2017,23903.854453564923,9639.616891573152,147.9751500753252,14264.237561991771
Male,Incidence,Number,25-29 years,2017,25835.365797627743,6990.119406559704,269.59834725259753,18845.246391068038
Male,Incidence,Number,30-34 years,2017,19791.604686322946,4292.031345813964,361.1244208555415,15499.573340508981
Male,Incidence,Number,35-39 years,2017,13293.286633322534,3164.673632255343,320.05237120925204,10128.613001067191
Male,Incidence,Number,40-44 years,2017,13860.509145078198,2336.861951608896,493.12485855381556,11523.647193469302
Male,Incidence,Number,45-49 years,2017,16891.21222107366,2319.174857736272,628.3285330870239,14572.037363337387
Male,Incidence,Number,50-54 years,2017,17161.686157304575,2161.938520537131,693.8100919280895,14999.747636767444
Male,Incidence,Number,55-59 years,2017,11935.123889724937,1996.168476170291,497.90163166101246,9938.955413554646
Male,Incidence,Number,60-64 years,2017,11260.710524817903,1473.1829082822496,664.3796613108984,9787.527616535654
Male,Incidence,Number,65-69 years,2017,5966.648816078045,874.5873960468093,582.224422973356,5092.061420031236
Male,Incidence,Number,70+ years,2017,2854.554291590406,466.5295771298671,511.8699502723679,2388.024714460539
Male,Incidence,Number,15-19 years,2018,12502.335443384036,5581.101893761354,124.01195465288582,6921.2335496226815
Male,Incidence,Number,20-24 years,2018,22804.63419266825,9512.575443391896,139.73144106320814,13292.058749276355
Male,Incidence,Number,25-29 years,2018,24191.78600201873,7063.960412918459,242.46774596552342,17127.82558910027
Male,Incidence,Number,30-34 years,2018,20859.010952171506,4327.120968163449,382.05287316071156,16531.889984008056
Male,Incidence,Number,35-39 years,2018,13365.111296392772,3207.306060033386,316.70832300468544,10157.805236359385
Male,Incidence,Number,40-44 years,2018,13192.198298795152,2341.9758722608203,463.2935187355324,10850.222426534332
Male,Incidence,Number,45-49 years,2018,16747.30712854393,2291.748705850556,630.7654231805647,14455.558422693373
Male,Incidence,Number,50-54 years,2018,17605.78933459797,2114.459774434295,732.6377047919127,15491.329560163673
Male,Incidence,Number,55-59 years,2018,12914.998763380418,1997.6575581782456,546.5071408514175,10917.341205202172
Male,Incidence,Number,60-64 years,2018,11067.288201686828,1510.253503086447,632.8099672716559,9557.03469860038
Male,Incidence,Number,65-69 years,2018,6410.47535661385,887.318788861917,622.4545943443825,5523.156567751933
Male,Incidence,Number,70+ years,2018,2978.215828965666,493.51033926910185,503.47587314512185,2484.705489696564
Male,Incidence,Number,15-19 years,2019,12543.858970043862,5551.674424534984,125.9473090606273,6992.184545508879
Male,Incidence,Number,20-24 years,2019,21870.30615923785,9421.809388027756,132.12426890134643,12448.496771210095
Male,Incidence,Number,25-29 years,2019,22434.71820027786,7072.946967941519,217.19053319591293,15361.771232336341
Male,Incidence,Number,30-34 years,2019,21565.813745215368,4387.748540602956,391.5006761588902,17178.065204612412
Male,Incidence,Number,35-39 years,2019,13688.428580422777,3230.641913452815,323.7061533629701,10457.786666969962
Male,Incidence,Number,40-44 years,2019,12656.808256290218,2367.3096454230367,434.6494608663014,10289.498610867182
Male,Incidence,Number,45-49 years,2019,16459.970040754073,2245.291167635531,633.0884420699754,14214.678873118542
Male,Incidence,Number,50-54 years,2019,17776.654964102607,2077.529045847131,755.6633660375139,15699.125918255475
Male,Incidence,Number,55-59 years,2019,14261.818498634024,2000.422884606107,612.9401792182679,12261.395614027917
Male,Incidence,Number,60-64 years,2019,10651.806926713783,1536.54007696096,593.2332639042789,9115.266849752823
Male,Incidence,Number,65-69 years,2019,6695.769984496948,909.4662538451588,636.2307239205091,5786.30373065179
Male,Incidence,Number,70+ years,2019,3265.245001505455,516.8125621917216,531.804495552132,2748.4324393137335
Male,Incidence,Number,15-19 years,2020,12711.848369522686,5534.836792086363,129.66979600370365,7177.011577436323
Male,Incidence,Number,20-24 years,2020,21116.52022546861,9384.601194897044,125.01244098631376,11731.919030571564
Male,Incidence,Number,25-29 years,2020,20839.917269380767,7004.421451166937,197.52517627146543,13835.495818213829
Male,Incidence,Number,30-34 years,2020,21728.826456871902,4453.933738096998,387.85697620539435,17274.892718774903
Male,Incidence,Number,35-39 years,2020,14275.70275556768,3239.341947985518,340.69761651576965,11036.360807582161
Male,Incidence,Number,40-44 years,2020,12280.560278737425,2409.5951027776014,409.65244179743354,9870.965175959824
Male,Incidence,Number,45-49 years,2020,15976.35410385494,2189.096329569855,629.8150331737207,13787.257774285084
Male,Incidence,Number,50-54 years,2020,17782.755645750458,2064.9007664455216,761.1917790297174,15717.854879304936
Male,Incidence,Number,55-59 years,2020,15671.019826698115,1979.0893900956248,691.8298135053379,13691.93043660249
Male,Incidence,Number,60-64 years,2020,10238.5459744067,1559.7074203610437,556.4401656841937,8678.838554045655
