location_name,sex_name,measure_name,year,val,lower,upper,fitted,residual_log,model_knots
China,Female,YLDs,2007,177.26853263078,130.9372543995,222.33728741481,177.34054597547242,-0.0004061562437458477,1998
China,Female,YLDs,2008,177.26516654073,131.58666796206,222.06890349366,177.3895668434809,-0.0007015290993903633,1998
China,Female,YLDs,2009,177.51714380919,131.00761046349,223.82025957602,177.4386012619466,0.0004425483999961344,1998
China,Female,YLDs,2010,177.53672038563,131.23345111339,222.33840712853,177.4876492346154,0.0002764382139712751,1998
China,Female,YLDs,2011,177.62543291957,131.61375896521,221.78505828335005,177.5367107652337,0.0004996149379064008,1998
China,Female,YLDs,2012,177.64111338084,130.02562798005,223.95116010672,177.5857858575495,0.00031150525963319353,1998
China,Female,YLDs,2013,177.52660096556,130.59265658463,223.38077996816,177.6348745153113,-0.0006097145134278392,1998
China,Female,YLDs,2014,177.54184011261,130.95357989918998,223.32724947134,177.68397674226935,-0.000800260738385461,1998
China,Female,YLDs,2015,177.64052495501,130.31241410088,224.65034386805,177.7330925421738,-0.0005209592648398598,1998
China,Female,YLDs,2016,177.71748355193,131.42224501511,224.41718231486,177.78222191877705,-0.000364210527133757,1998
China,Female,YLDs,2017,177.82708993258,131.33692369409002,225.0826746609,177.83136487583164,-2.4039598631730996e-05,1998
China,Female,YLDs,2018,178.12676740176,131.86258315895,224.42230394196,177.88052141709184,0.0013833763053323622,1998
China,Female,YLDs,2019,178.20234576713,131.56044424235,225.10065329177,177.92969154631228,0.0015311976768268565,1998
China,Female,YLDs,2020,178.10295609385,130.78611176551,224.39973939017,177.97887526724935,0.0006969231266227283,1998
China,Female,YLDs,2021,178.21737215434,131.56685928645,225.82309042316,178.02807258365976,0.0010627481209546374,1998
China,Female,YLDs,2022,178.18347703372,131.93640829362,224.87461507561,178.0772834993019,0.0005961562390668362,1998
China,Female,YLDs,2023,177.61178159652,129.64861930121,223.14258376978,178.1265080179346,-0.0028938508766191973,1998
United States of America,Female,YLDs,1990,269.48072162418003,190.03742253612,335.41773750371004,268.47291300308535,0.0037468277384951065,"2010,2015"
United States of America,Female,YLDs,1991,268.9080455322,189.95356925913,333.09090770466,268.504490087804,0.0015018463228937406,"2010,2015"
United States of America,Female,YLDs,1992,268.99990436407,190.9305880124,332.63650261255003,268.53607088653735,0.0017257769303204995,"2010,2015"
United States of America,Female,YLDs,1993,268.83598249685,190.81522655604,333.50040543896,268.5676553997218,0.0009986055192214849,"2010,2015"
United States of America,Female,YLDs,1994,268.62735178714,189.29290899216,334.46906528645,268.59924362779435,0.00010464172701496466,"2010,2015"
United States of America,Female,YLDs,1995,268.20761528732,190.0486984117,331.13725506074,268.6308355711923,-0.0015767140780384992,"2010,2015"
United States of America,Female,YLDs,1996,268.1128387428,189.17175733261,332.17756737661,268.66243123035207,-0.002047757079533419,"2010,2015"
United States of America,Female,YLDs,1997,268.09154280326,190.18814443805,330.704457637,268.69403060571096,-0.002244799731206726,"2010,2015"
United States of America,Female,YLDs,1998,267.93073520459,189.32788272734,330.64664100986,268.7256336977063,-0.0029624136430950188,"2010,2015"
United States of America,Female,YLDs,1999,267.82566750778,188.51055738767,330.98604403029,268.75724050677485,-0.0034722460258755916,"2010,2015"
United States of America,Female,YLDs,2000,267.61771821246003,188.14515204376,328.29473426479,268.78885103335386,-0.004366593359905302,"2010,2015"
United States of America,Female,YLDs,2001,267.85136899066003,189.54833955259,328.99857123095,268.82046527788094,-0.0036115081085545953,"2010,2015"
United States of America,Female,YLDs,2002,268.76812393146,190.40756313276,333.39853029394,268.8520832407929,-0.00031233688353005107,"2010,2015"
United States of America,Female,YLDs,2003,269.17244132585,190.29694816455,332.69714124711,268.8837049225273,0.0010732576258138948,"2010,2015"
United States of America,Female,YLDs,2004,269.9618077264,189.36061773824,335.21034995444,268.91533032352174,0.003883923234011988,"2010,2015"
United States of America,Female,YLDs,2005,270.13304417660004,189.72967747952,333.11320161024,268.94695944421323,0.004400410470901228,"2010,2015"
United States of America,Female,YLDs,2006,270.18491229218,189.38568899647,333.82732909587,268.97859228503955,0.004474791078476592,"2010,2015"
United States of America,Female,YLDs,2007,269.81945806616,189.95415320226,333.81004992467,269.0102288464384,0.0030036571769489484,"2010,2015"
United States of America,Female,YLDs,2008,269.34333420687,189.85248418396,333.90118256669,269.041869128847,0.001119886310626761,"2010,2015"
United States of America,Female,YLDs,2009,268.73982520117,189.49887293261,331.07122459981,269.07351313270317,-0.00124090627943918,"2010,2015"
United States of America,Female,YLDs,2010,267.95525794591,188.46532340012,331.53346260548,269.1051608584449,-0.004282217156418078,"2010,2015"
United States of America,Female,YLDs,2011,265.86508485741,186.60097569737,329.89434897253,265.489465426983,0.0014138186745338288,"2010,2015"
United States of America,Female,YLDs,2012,262.08377252602,185.3672098817,324.65962823247,261.9223504590523,0.0006161075796375926,"2010,2015"
United States of America,Female,YLDs,2013,257.88553810238,183.96950345381,318.06154289762,258.4031632278173,-0.0020051777137091165,"2010,2015"
United States of America,Female,YLDs,2014,254.14882950618,179.40979299331002,314.40123600254,254.93125977647642,-0.003073900955304687,"2010,2015"
United States of America,Female,YLDs,2015,252.07845435779,177.72120287297,310.40297745206,251.50600480042823,0.002273500675108231,"2010,2015"
United States of America,Female,YLDs,2016,251.26848086491003,178.7018465744,308.91524435201,250.97143163151037,0.0011828978965864323,"2010,2015"
United States of America,Female,YLDs,2017,250.61538319374003,177.39930169937,309.3719658614,250.43799469181752,0.0007080623229498428,"2010,2015"
United States of America,Female,YLDs,2018,250.06511103253,177.81754753777,307.97893983579,249.90569156630715,0.0006377151257508373,"2010,2015"
United States of America,Female,YLDs,2019,249.53569609367,177.95700157823,307.23253374182,249.37451984507044,0.0006461132647022083,"2010,2015"
United States of America,Female,YLDs,2020,248.31601454219,176.77835980667,305.91464242672,248.84447712331996,-0.0021259242800812927,"2010,2015"
United States of America,Female,YLDs,2021,247.71226079751,176.05568338175,307.21576313239,248.3155610013805,-0.0024325268658085264,"2010,2015"
United States of America,Female,YLDs,2022,247.74250196719,178.52396954293,305.83099337145,247.78776908467674,-0.0001827017248272611,"2010,2015"
United States of America,Female,YLDs,2023,247.86165392367,176.80561492711,305.02832041927,247.2610989837229,0.0024258842112931944,"2010,2015"
China,Male,DALYs,1990,207.24980956684453,151.97094845504552,258.3372852445434,207.3159671703953,-0.00031916577693902326,"1995,2000"
China,Male,DALYs,1991,207.6173399738649,152.3049857105828,258.4799926892305,207.67071720247864,-0.0002570612276722173,"1995,2000"
China,Male,DALYs,1992,208.10453472933145,152.879507425895,259.23449730731534,208.0260742673293,0.0003770953697497248,"1995,2000"
China,Male,DALYs,1993,208.54291405484324,154.52926804631196,261.07994676143375,208.38203940367526,0.000771719983740482,"1995,2000"
China,Male,DALYs,1994,208.72804083270137,154.70498996579116,261.37580604582445,208.7386136520221,-5.0652281849750125e-05,"1995,2000"
China,Male,DALYs,1995,209.0636580504319,155.68684086334082,261.9162825812448,209.09579805465532,-0.00015372128415336306,"1995,2000"
China,Male,DALYs,1996,209.15736463609068,155.19921498742124,262.59385578332075,209.00273597293304,0.0007395668308882719,"1995,2000"
China,Male,DALYs,1997,208.8857292908356,153.54300179914424,260.81131561058794,208.90971531026906,-0.00011482183336219975,"1995,2000"
China,Male,DALYs,1998,208.4908952277685,152.89149115314734,260.2724425614167,208.81673604822907,-0.0015616339710025073,"1995,2000"
China,Male,DALYs,1999,208.44604490146705,153.98865556488278,259.5643684758597,208.7237981683871,-0.0013316077975256135,"1995,2000"
China,Male,DALYs,2000,208.44345552447044,153.96921205160322,260.83329109782966,208.63090165232487,-0.0008988619762861916,"1995,2000"
China,Male,DALYs,2001,208.51352859780587,152.8249508590018,257.96746484545866,208.6814838114822,-0.0008051640971453722,"1995,2000"
China,Male,DALYs,2002,208.70874210449688,154.64146952247083,261.573464417741,208.73207823418633,-0.00011180569113911076,"1995,2000"
China,Male,DALYs,2003,208.78225995945343,153.90711769150215,261.7321620070968,208.78268492341053,-2.0354388574617133e-06,"1995,2000"
China,Male,DALYs,2004,209.0576043179419,154.63323887636182,260.40325162469134,208.8333038821288,0.001073488094388786,"1995,2000"
China,Male,DALYs,2005,209.11505019967643,154.27658579215884,261.6913758175381,208.88393511331603,0.0011058166073709685,"1995,2000"
China,Male,DALYs,2006,209.1498673638339,154.54823972799824,262.556254496102,208.93457861994727,0.0010298817140110827,"1995,2000"
China,Male,DALYs,2007,209.15889430943272,154.590055402566,261.8268104416405,208.9852344049989,0.0008306222782668016,"1995,2000"
China,Male,DALYs,2008,209.32472123778587,155.5175870965447,260.9083402830019,209.0359024714476,0.001380716997984699,"1995,2000"
China,Male,DALYs,2009,209.27668116415632,154.20726324921833,262.7042033821886,209.0865828222713,0.0009087717365838799,"1995,2000"
China,Male,DALYs,2010,209.2218129359716,154.8743059064282,263.85609416116216,209.1372754604482,0.0004041383539581389,"1995,2000"
China,Male,DALYs,2011,209.06640184820552,154.52644118089597,262.0655778506349,209.1879803889575,-0.0005813617231025248,"1995,2000"
China,Male,DALYs,2012,209.17251646314088,154.06326819764286,261.2621274706512,209.23869761077862,-0.0003163450020631231,"1995,2000"
China,Male,DALYs,2013,209.14809416421872,153.03602541397638,261.2406847600412,209.28942712889219,-0.0006755272309773019,"1995,2000"
China,Male,DALYs,2014,209.09022884460856,153.61419908355728,261.9079077939522,209.34016894627945,-0.0011946557072173292,"1995,2000"
China,Male,DALYs,2015,209.0753752101842,154.17785612091745,261.97106557912144,209.39092306592232,-0.0015081162657315517,"1995,2000"
China,Male,DALYs,2016,209.26340575499225,154.46927950980873,262.7785988825696,209.44168949080333,-0.0008515957823771458,"1995,2000"
China,Male,DALYs,2017,209.50872592637907,152.19541371231375,262.885869646078,209.49246822390614,7.760217731167529e-05,"1995,2000"
China,Male,DALYs,2018,209.75515660095977,153.80302677281804,262.2482790315293,209.54325926821494,0.0010107233548426464,"1995,2000"
China,Male,DALYs,2019,210.0402424143799,156.44757402640982,262.17152443509354,209.59406262671413,0.00212651802030539,"1995,2000"
China,Male,DALYs,2020,210.0792161088028,154.4785446771076,261.18100812954293,209.64487830238946,0.0020696355879170625,"1995,2000"
China,Male,DALYs,2021,209.7987789834989,154.60195643444763,261.59146324967026,209.69570629822724,0.0004914137895122295,"1995,2000"
China,Male,DALYs,2022,209.63512678989787,153.86306248566265,262.2083096817631,209.74654661721442,-0.0005313528797428191,"1995,2000"
China,Male,DALYs,2023,209.1412946881056,154.26520770529277,260.5666300417896,209.79739926233856,-0.003132224929891514,"1995,2000"
United States of America,Male,DALYs,1990,281.19895976143107,202.4422217345952,346.5631887911838,280.92503669220935,0.0009746002399184661,"2009,2017"
United States of America,Male,DALYs,1991,281.17503191331826,201.6459335741777,347.12786518499576,280.9990043631932,0.0006262386539361842,"2009,2017"
United States of America,Male,DALYs,1992,281.1780549497299,201.8444189648825,349.3167202782249,281.0729915098932,0.0003737243059704909,"2009,2017"
United States of America,Male,DALYs,1993,281.0816137642352,200.73163304613476,346.4305908068601,281.1469981374379,-0.00023258998959985178,"2009,2017"
United States of America,Male,DALYs,1994,281.2005463398549,200.1988536221277,348.8095334346576,281.221024250956,-7.282050398149664e-05,"2009,2017"
United States of America,Male,DALYs,1995,281.27825429140904,200.9982705656957,347.59156918415715,281.2950698555788,-5.978087994229497e-05,"2009,2017"
United States of America,Male,DALYs,1996,281.3655871877486,201.71272649354577,350.44814153583326,281.3691349564379,-1.2609027129961703e-05,"2009,2017"
United States of America,Male,DALYs,1997,281.36917602476694,200.17027957593257,348.917941454774,281.4432195586665,-0.00026311977102100315,"2009,2017"
United States of America,Male,DALYs,1998,281.22689738502095,199.9328898131168,347.0664257949627,281.51732366739986,-0.001032178731646738,"2009,2017"
United States of America,Male,DALYs,1999,281.3962048259405,201.531235687234,348.8619272790028,281.5914472877737,-0.0006935941451908789,"2009,2017"
United States of America,Male,DALYs,2000,281.3763280196945,200.4201045372793,348.49206203287144,281.66559042492526,-0.0010274987392735468,"2009,2017"
United States of America,Male,DALYs,2001,281.4651567616994,200.7448930588279,349.63740444220485,281.73975308399383,-0.000975120561815146,"2009,2017"
United States of America,Male,DALYs,2002,281.673605960779,204.0206994051772,347.28640351312794,281.81393527011903,-0.0004980742322517884,"2009,2017"
United States of America,Male,DALYs,2003,281.86076082562533,200.81629647440676,347.6898845584452,281.8881369884428,-9.712183188348433e-05,"2009,2017"
United States of America,Male,DALYs,2004,282.2602069134176,202.6322454119971,348.47091730221524,281.96235824410775,0.0010557844204406308,"2009,2017"
United States of America,Male,DALYs,2005,282.3926853395554,200.78074735277204,348.82329758916165,282.03659904225776,0.0012617571568043218,"2009,2017"
United States of America,Male,DALYs,2006,282.35545551984177,200.8033741574156,347.5622924615416,282.110859388039,0.0008666456816008861,"2009,2017"
United States of America,Male,DALYs,2007,282.14949041780574,200.83049643233815,348.6192384895296,282.1851392865978,-0.00012633946939644147,"2009,2017"
United States of America,Male,DALYs,2008,282.1362377203964,200.80476678251264,349.0332907554194,282.2594387430829,-0.00043657678391628707,"2009,2017"
United States of America,Male,DALYs,2009,281.85652025356967,200.62253922250127,347.7588933505212,282.33375776264364,-0.0016917612425917383,"2009,2017"
United States of America,Male,DALYs,2010,281.4191996936053,199.49938159395992,347.0361555213907,281.11163996145694,0.001093485871754396,"2009,2017"
United States of America,Male,DALYs,2011,280.49840847857394,199.3797098483812,347.07263030624546,279.89481225356906,0.002154189009043961,"2009,2017"
United States of America,Male,DALYs,2012,278.95438820923573,198.84673321486088,343.1527454416267,278.6832517401342,0.000972446876049915,"2009,2017"
United States of America,Male,DALYs,2013,277.306950546476,198.1130785739022,344.1432944570973,277.4769356214274,-0.0006127974676584103,"2009,2017"
United States of America,Male,DALYs,2014,275.8198714957597,197.86408032759192,343.4255479533238,276.2758411964146,-0.001651778102397472,"2009,2017"
United States of America,Male,DALYs,2015,274.7809072655301,196.1329770087226,339.6650907689359,275.07994586232604,-0.0010876883654358238,"2009,2017"
United States of America,Male,DALYs,2016,274.0600818072071,195.89052690156365,339.83805701611345,273.8892271142322,0.0006236149794522916,"2009,2017"
United States of America,Male,DALYs,2017,273.25529287533726,196.0570190514068,335.38496771202216,272.7036625446177,0.002020776517942302,"2009,2017"
United States of America,Male,DALYs,2018,272.4079757055924,195.50120022585756,335.2385273699211,272.4167245072926,-3.211602446651085e-05,"2009,2017"
United States of America,Male,DALYs,2019,271.8152154596659,195.65988275352055,334.7678195349367,272.13008838537445,-0.0011577375837346082,"2009,2017"
United States of America,Male,DALYs,2020,270.86379229887905,195.79323550649912,333.59422429663965,271.84375386118876,-0.0036113838265405818,"2009,2017"
United States of America,Male,DALYs,2021,271.6963497028006,196.02415629376875,336.5544090233591,271.55772061739543,0.0005103655765799076,"2009,2017"
United States of America,Male,DALYs,2022,272.8756050380509,196.35534315421364,339.7448886343856,271.2719883369876,0.005894067576735829,"2009,2017"
United States of America,Male,DALYs,2023,270.1599534580866,194.75363846728052,334.9655725847668,270.98655670329265,-0.0030550095864274596,"2009,2017"
China,Male,Incidence,1990,22.782916362690003,19.22242107758,26.97943154351,22.817572621953815,-0.0015199953644327024,"2008,2014"
China,Male,Incidence,1991,22.80992081871,19.25503838243,26.9800908836,22.824039716072587,-0.0006187890618143399,"2008,2014"
China,Male,Incidence,1992,22.83253394493,19.28440866957,26.987319816610004,22.830508643134205,8.870638846358858e-05,"2008,2014"
China,Male,Incidence,1993,22.85307603628,19.30988353998,27.00755012842,22.83697940365816,0.0007046011712090738,"2008,2014"
China,Male,Incidence,1994,22.87028672082,19.32825123333,27.01926089534,22.843451998164106,0.0011740332989682578,"2008,2014"
China,Male,Incidence,1995,22.88274874173,19.344151205,27.02341860932,22.849926427171845,0.001435399091457068,"2008,2014"
China,Male,Incidence,1996,22.88302406762,19.33855641546,26.96310163856,22.85640269120133,0.0011640451711403266,"2008,2014"
China,Male,Incidence,1997,22.87206589513,19.32476922478,26.92900245076,22.862880790772635,0.0004016667842181576,"2008,2014"
China,Male,Incidence,1998,22.85997851676,19.31006283091,26.92221536031,22.86936072640601,-0.0004103365556091809,"2008,2014"
China,Male,Incidence,1999,22.85248563193,19.2910770112,26.91710266983,22.875842498621857,-0.0010215492093377243,"2008,2014"
China,Male,Incidence,2000,22.85456833048,19.26458748673,26.920905498830003,22.882326107940685,-0.001213802607697989,"2008,2014"
China,Male,Incidence,2001,22.86643943251,19.29241589843,26.9298286534,22.88881155488319,-0.0009779041169384328,"2008,2014"
China,Male,Incidence,2002,22.88377156863,19.31738530731,26.94824116344,22.895298839970216,-0.0005036044411106388,"2008,2014"
China,Male,Incidence,2003,22.90435951441,19.34744139253,26.97080216492,22.90178796372271,0.0001122797192762981,"2008,2014"
China,Male,Incidence,2004,22.92176034363,19.3710994533,26.98771466921,22.908278926661822,0.0005883223131242232,"2008,2014"
China,Male,Incidence,2005,22.92933130176,19.38363103342,27.00900101522,22.914771729308814,0.0006351775682391647,"2008,2014"
China,Male,Incidence,2006,22.92796342348,19.35232553075,27.04218120744,22.921266372185123,0.00029213364640368056,"2008,2014"
China,Male,Incidence,2007,22.92495842757,19.35261417102,27.06948686694,22.927762855812293,-0.00012232330676553715,"2008,2014"
China,Male,Incidence,2008,22.9216814711,19.35139294162,27.049229405,22.934261180712056,-0.0005486621449763973,"2008,2014"
China,Male,Incidence,2009,22.91794885377,19.35182108833,26.99358292457,22.91946244498652,-6.604174076096925e-05,"2008,2014"
China,Male,Incidence,2010,22.91314469692,19.35556916571,26.93991844021,22.904673258405698,0.00036978795538011866,"2008,2014"
China,Male,Incidence,2011,22.89962902791,19.32124968525,26.9669971937,22.88989361480784,0.0004252244918476755,"2008,2014"
China,Male,Incidence,2012,22.87584095772,19.27982979555,27.002491775800003,22.87512350803517,3.136325947528107e-05,"2008,2014"
China,Male,Incidence,2013,22.85022128077,19.23661796895,27.0371120984,22.86036293193389,-0.000443733174929406,"2008,2014"
China,Male,Incidence,2014,22.83151710384,19.19908175876,27.00506113207,22.845611880354156,-0.0006171481121937106,"2008,2014"
China,Male,Incidence,2015,22.82725852467,19.17491576865,27.02432733913,22.84301598397707,-0.0006900532174101137,"2008,2014"
China,Male,Incidence,2016,22.83387289846,19.17837860252,27.04702173174,22.840420382565945,-0.00028670324948487647,"2008,2014"
China,Male,Incidence,2017,22.84124901813,19.18119944671,27.07859708242,22.83782507608727,0.00014991293571675612,"2008,2014"
China,Male,Incidence,2018,22.84843310984,19.18195276123,27.1189850011,22.83523006450754,0.000578020446813543,"2008,2014"
China,Male,Incidence,2019,22.8553270604,19.2035589968,27.15219775041,22.832635347793232,0.000993334492349618,"2008,2014"
China,Male,Incidence,2020,22.86161413276,19.24624195875,27.17425548517,22.830040925910858,0.0013820121785430572,"2008,2014"
China,Male,Incidence,2021,22.84494471232,19.26268453991,27.19140279434,22.827446798826898,0.0007662359587605749,"2008,2014"
China,Male,Incidence,2022,22.82157242665,19.2613380022,27.07350385544,22.824852966507873,-0.0001437369886150286,"2008,2014"
China,Male,Incidence,2023,22.77420365679,19.21045574529,26.926866401650003,22.822259428920262,-0.0021078735792774417,"2008,2014"
United States of America,Male,Incidence,1990,27.27643306768,23.47298420052,32.00159488931,27.191703500487378,0.00311116336540751,"2010,2017"
United States of America,Male,Incidence,1991,27.24388337197,23.5019188312,31.95701466262,27.194943616212903,0.0017979729413237777,"2010,2017"
United States of America,Male,Incidence,1992,27.216095568,23.48370441672,31.91517654385,27.19818411802494,0.000658336404536719,"2010,2017"
United States of America,Male,Incidence,1993,27.19411101318,23.45446471405,31.87621682622,27.20142500596948,-0.0002689188624223071,"2010,2017"
United States of America,Male,Incidence,1994,27.178897515600003,23.42740674542,31.86360027301,27.20466628009256,-0.000947667442975586,"2010,2017"
United States of America,Male,Incidence,1995,27.171315669820004,23.40525288254,31.87373434443,27.20790794044018,-0.0013458182634424887,"2010,2017"
United States of America,Male,Incidence,1996,27.17217456416,23.41820265676,31.86153198867,27.211149987058366,-0.0014333595782525244,"2010,2017"
United States of America,Male,Incidence,1997,27.17939742712,23.43480059861,31.86418661175,27.214392419993146,-0.0012867276871073585,"2010,2017"
United States of America,Male,Incidence,1998,27.18958086769,23.43987117496,31.87114132709,27.217635239290548,-0.0010312740145264065,"2010,2017"
United States of America,Male,Incidence,1999,27.19941660916,23.44455681981,31.87409918186,27.220878444996604,-0.0007887438657907531,"2010,2017"
United States of America,Male,Incidence,2000,27.2054876666,23.43032741928,31.93645550071,27.224122037157375,-0.0006847144922343951,"2010,2017"
United States of America,Male,Incidence,2001,27.21190354983,23.47033691641,31.9044318852,27.227366015818905,-0.0005680629636688472,"2010,2017"
United States of America,Male,Incidence,2002,27.22199667068,23.48079902418,31.9056929813,27.230610381027248,-0.0003163745827969855,"2010,2017"
United States of America,Male,Incidence,2003,27.23227848833,23.47884243191,31.92416864791,27.23385513282846,-5.789448944071296e-05,"2010,2017"
United States of America,Male,Incidence,2004,27.239127561030003,23.45107534976,31.93313923197,27.23710027126861,7.442841925753285e-05,"2010,2017"
United States of America,Male,Incidence,2005,27.23915552984,23.41595528197,31.93777915018,27.240345796393754,-4.369594159125967e-05,"2010,2017"
United States of America,Male,Incidence,2006,27.244312252630003,23.44644481911,31.92633677073,27.243591708249998,2.644786558736456e-05,"2010,2017"
United States of America,Male,Incidence,2007,27.25940918569,23.42752643261,31.96984410287,27.246838006883404,0.0004612747960828223,"2010,2017"
United States of America,Male,Incidence,2008,27.274444416590004,23.39791269986,32.015481861990004,27.25008469234007,0.0008935327372383561,"2010,2017"
United States of America,Male,Incidence,2009,27.27852350329,23.35905135742,32.052347990120005,27.253331764666083,0.0009239275022716598,"2010,2017"
United States of America,Male,Incidence,2010,27.26061205615,23.30039074849,32.068139436710005,27.25657922390753,0.00014794717611588126,"2010,2017"
United States of America,Male,Incidence,2011,27.19710231118,23.25454531476,31.919015026,27.163308487870566,0.0012433249552774583,"2010,2017"
United States of America,Male,Incidence,2012,27.08974662385,23.1819313632,31.70182485291,27.070356919918826,0.0007160143164752775,"2010,2017"
United States of America,Male,Incidence,2013,26.96562212804,23.09199571984,31.45437502404,26.977723427874107,-0.0004486670195329445,"2010,2017"
United States of America,Male,Incidence,2014,26.85189654262,23.00800146512,31.259348287770003,26.88540692329556,-0.0012471926523280885,"2010,2017"
United States of America,Male,Incidence,2015,26.77531529694,22.95818079626,31.16659277301,26.793406321466936,-0.0006754324041398085,"2010,2017"
United States of America,Male,Incidence,2016,26.7176030771,22.90090759047,31.05844703787,26.70172054138382,0.000594636364084522,"2010,2017"
United States of America,Male,Incidence,2017,26.650641757280003,22.83715427075,30.95405347689,26.610348505741005,0.0015130495706903169,"2010,2017"
United States of America,Male,Incidence,2018,26.586187645860004,22.76955402982,30.93480644867,26.595491317255274,-0.0003498825787966453,"2010,2017"
United States of America,Male,Incidence,2019,26.53609516322,22.70788411741,30.92495124611,26.58064242389013,-0.0016773346081868645,"2010,2017"
United States of America,Male,Incidence,2020,26.51220904474,22.66107072897,30.93695378371,26.565801821014208,-0.0020193972461481913,"2010,2017"
United States of America,Male,Incidence,2021,26.59290664877,22.7982258031,31.07619513649,26.550969503998736,0.0015782497067289292,"2010,2017"
United States of America,Male,Incidence,2022,26.67596984296,22.9276444076,31.303977874390004,26.536145468217505,0.005255370726805708,"2010,2017"
United States of America,Male,Incidence,2023,26.42062052512,22.57445926108,30.86374065368,26.521329709046935,-0.003804518154564729,"2010,2017"
China,Male,Prevalence,1990,322.43326719739,269.45275657734,380.64500636323,323.20120563225424,-0.002378865532522312,"2003,2017"
China,Male,Prevalence,1991,322.90401216876,270.50075559798,380.81137906767,323.25431864398183,-0.001084274527888951,"2003,2017"
China,Male,Prevalence,1992,323.30285773669004,270.76971836363,381.53595169885,323.3074403839937,-1.4174371540498498e-05,"2003,2017"
China,Male,Prevalence,1993,323.62710952955,270.93465471927,382.45166175781,323.3605708537243,0.0008239374534815269,"2003,2017"
China,Male,Prevalence,1994,323.87652741949,271.44334214756003,383.26086549985,323.41371005460815,0.001430015214063829,"2003,2017"
China,Male,Prevalence,1995,324.04531418682,272.01199406569,383.91979557137,323.46685798808005,0.0017867041809616069,"2003,2017"
China,Male,Prevalence,1996,324.04757008521,271.83095908013,383.43129836006,323.5200146555751,0.0016293451333186937,"2003,2017"
China,Male,Prevalence,1997,323.87326976675,272.00489729334004,382.83194860093,323.57318005852864,0.0009269947492702713,"2003,2017"
China,Male,Prevalence,1998,323.6393190468,272.37013381951004,382.66347076583,323.6263541983762,4.006036149117875e-05,"2003,2017"
China,Male,Prevalence,1999,323.44749288086,272.74463673036,382.58623116614,323.67953707655346,-0.0007171519497610745,"2003,2017"
China,Male,Prevalence,2000,323.39484394767004,272.97616433407,382.34171495925,323.7327286944965,-0.0010442601793387851,"2003,2017"
China,Male,Prevalence,2001,323.48429228327,272.4594149795,382.89217772326,323.78592905364155,-0.0009320274045165888,"2003,2017"
China,Male,Prevalence,2002,323.64071030385,271.68137309098,382.99875433598,323.8391381554251,-0.0006129236554910378,"2003,2017"
China,Male,Prevalence,2003,323.83888796052,270.94265063214004,383.38199893438,323.8923560012838,-0.00016509328948899338,"2003,2017"
China,Male,Prevalence,2004,324.02720738748,270.53472716968,383.69928886857,324.0449804247844,-5.484894319796041e-05,"2003,2017"
China,Male,Prevalence,2005,324.15264187869,270.44911633512,383.82407311562,324.1976767679034,-0.0001389214688130025,"2003,2017"
China,Male,Prevalence,2006,324.27617770628,270.7281424469,383.50419537807,324.35044506453073,-0.0002289987982857511,"2003,2017"
China,Male,Prevalence,2007,324.47410751534,271.41771385267,383.0402668691,324.5032853485723,-8.991941344316245e-05,"2003,2017"
China,Male,Prevalence,2008,324.71441532844,272.48058881528,382.67728240355,324.65619765395,0.00017930492535978004,"2003,2017"
China,Male,Prevalence,2009,324.93748402771,272.89983948547,382.38339223735,324.80918201460173,0.0003949293516418706,"2003,2017"
China,Male,Prevalence,2010,325.08351587878,272.91764217064,382.25053882892,324.96223846448123,0.0003731350136373379,"2003,2017"
China,Male,Prevalence,2011,325.18911961657,272.73436934598,382.58285700749,325.1153670375585,0.00022682475929780566,"2003,2017"
China,Male,Prevalence,2012,325.32413439658,272.51530532139,382.98741850271,325.26856776781926,0.00017081848201172534,"2003,2017"
China,Male,Prevalence,2013,325.4762915899,272.28413642593,383.4284537784,325.4218406892658,0.00016731005378822772,"2003,2017"
China,Male,Prevalence,2014,325.61690695473,272.21531274068,383.9603378186,325.5751858359154,0.00012813767038455381,"2003,2017"
China,Male,Prevalence,2015,325.71382373033,272.06247184907,384.52382501284,325.72860324180226,-4.537472802823572e-05,"2003,2017"
China,Male,Prevalence,2016,325.75150533511,271.96781158251,384.93073348546,325.8820929409764,-0.0004008007197908725,"2003,2017"
China,Male,Prevalence,2017,325.74645337097,272.00791710116,385.69427437045,326.0356549675038,-0.0008874180859308467,"2003,2017"
China,Male,Prevalence,2018,325.71835324919,271.89080811464,385.74193415219,325.8327779252757,-0.0003512377518424259,"2003,2017"
China,Male,Prevalence,2019,325.68498439291,271.92074065248,385.59321300927,325.6300271241309,0.00016875787579806456,"2003,2017"
China,Male,Prevalence,2020,325.66380422307,271.93081940095,385.40327344503,325.4274024855153,0.0007261709127917015,"2003,2017"
China,Male,Prevalence,2021,325.46489588991,271.99331009647,385.09940570068,325.22490393092374,0.0007376540094359285,"2003,2017"
China,Male,Prevalence,2022,325.19566849371,272.20156083761,383.58928509622,325.02253138189997,0.000532550814281052,"2003,2017"
China,Male,Prevalence,2023,324.39947351022,272.29677744072,383.47358593897,324.82028476003643,-0.0012963601411959402,"2003,2017"
United States of America,Male,Prevalence,1990,443.11101973017,370.70370520332,523.97939661787,442.4325569000725,0.0015323084730169967,"2009,2018"
United States of America,Male,Prevalence,1991,442.99587487878006,370.35419482787,524.19294262719,442.49754689383343,0.001125537525862974,"2009,2018"
